Historical Hourly Wind Generation

Published Date: 1/1/2015
Reporting Period: 1/1/2014 through 12/31/2014

All Hours Ending are Eastern Standard Time (EST)

Market Day	,Hour Ending,MWh
03/27/2014,22,8491.49
03/27/2014,23,8447.84
03/27/2014,24,8154.15
03/28/2014,1,8361.92
03/28/2014,2,8254.11
03/28/2014,3,8026.20
03/28/2014,4,7513.24
03/28/2014,5,7051.90
03/28/2014,6,6466.46
03/28/2014,7,5606.46
03/28/2014,8,4766.55
03/28/2014,9,3667.08
03/28/2014,10,2845.34
03/28/2014,11,2472.82
03/28/2014,12,1736.18
03/28/2014,13,1371.99
03/28/2014,14,1122.49
03/28/2014,15,1013.39
03/28/2014,16,752.97
03/28/2014,17,714.49
03/28/2014,18,1036.73
03/28/2014,19,1260.54
03/28/2014,20,1216.47
03/28/2014,21,1246.73
03/28/2014,22,1140.33
03/28/2014,23,1257.41
03/28/2014,24,1389.48
03/29/2014,1,1582.13
03/29/2014,2,1768.92
03/29/2014,3,1751.83
03/29/2014,4,1616.85
03/29/2014,5,1716.81
03/29/2014,6,1834.50
03/29/2014,7,2066.43
03/29/2014,8,2063.29
03/29/2014,9,1839.40
03/29/2014,10,1811.41
03/29/2014,11,2082.35
03/29/2014,12,2602.01
03/29/2014,13,3329.57
03/29/2014,14,3942.06
03/29/2014,15,4238.69
03/29/2014,16,4365.01
03/29/2014,17,4391.20
03/29/2014,18,4545.03
03/29/2014,19,4694.56
03/29/2014,20,4797.66
03/29/2014,21,6143.43
03/29/2014,22,6983.07
03/29/2014,23,6951.49
03/29/2014,24,7243.94
03/30/2014,1,7379.45
03/30/2014,2,6644.04
03/30/2014,3,6546.15
03/30/2014,4,4975.36
03/30/2014,5,5992.82
03/30/2014,6,6273.22
03/30/2014,7,6094.42
03/30/2014,8,7028.00
03/30/2014,9,7052.14
03/30/2014,10,6235.66
03/30/2014,11,5715.57
03/30/2014,12,5575.97
03/30/2014,13,5495.38
03/30/2014,14,5792.47
03/30/2014,15,6172.98
03/30/2014,16,4616.52
03/30/2014,17,3934.39
03/30/2014,18,5494.61
03/30/2014,19,5853.38
03/30/2014,20,6482.71
03/30/2014,21,6697.83
03/30/2014,22,6643.82
03/30/2014,23,6273.28
03/30/2014,24,5831.12
03/31/2014,1,5827.28
03/31/2014,2,5503.63
03/31/2014,3,5567.71
03/31/2014,4,5835.95
03/31/2014,5,6117.12
03/31/2014,6,6838.69
03/31/2014,7,8085.20
03/31/2014,8,9082.60
03/31/2014,9,9332.46
03/31/2014,10,9182.40
03/31/2014,11,9088.37
03/31/2014,12,8904.79
03/31/2014,13,9150.60
03/31/2014,14,8996.66
03/31/2014,15,9640.07
03/31/2014,16,9897.67
03/31/2014,17,10017.35
03/31/2014,18,10089.48
03/31/2014,19,10235.54
03/31/2014,20,10567.28
03/31/2014,21,10630.61
03/31/2014,22,10271.94
03/31/2014,23,10160.77
03/31/2014,24,9785.63
04/01/2014,1,8170.28
04/01/2014,2,7113.99
04/01/2014,3,8473.47
04/01/2014,4,8322.85
04/01/2014,5,8750.01
04/01/2014,6,9197.37
04/01/2014,7,9167.19
04/01/2014,8,8947.42
04/01/2014,9,8523.18
04/01/2014,10,8397.61
04/01/2014,11,8000.96
04/01/2014,12,7238.49
04/01/2014,13,6637.93
04/01/2014,14,6017.83
04/01/2014,15,5356.46
04/01/2014,16,4582.66
04/01/2014,17,3920.05
04/01/2014,18,3326.60
04/01/2014,19,2739.97
04/01/2014,20,2474.99
04/01/2014,21,2530.54
04/01/2014,22,2398.28
04/01/2014,23,2231.42
04/01/2014,24,1842.75
04/02/2014,1,1558.51
04/02/2014,2,1686.89
04/02/2014,3,2235.90
04/02/2014,4,2638.56
04/02/2014,5,2750.42
04/02/2014,6,3333.29
04/02/2014,7,3114.94
04/02/2014,8,3065.17
04/02/2014,9,3124.35
04/02/2014,10,3033.16
04/02/2014,11,2800.01
04/02/2014,12,2992.13
04/02/2014,13,3418.16
04/02/2014,14,4110.18
04/02/2014,15,4920.86
04/02/2014,16,5435.99
04/02/2014,17,5945.04
04/02/2014,18,6218.09
04/02/2014,19,6158.54
04/02/2014,20,6440.01
04/02/2014,21,6586.51
04/02/2014,22,6622.77
04/02/2014,23,6262.31
04/02/2014,24,6047.29
04/03/2014,1,6541.52
04/03/2014,2,6830.85
04/03/2014,3,6582.85
04/03/2014,4,6373.97
04/03/2014,5,6655.02
04/03/2014,6,6226.41
04/03/2014,7,6153.96
04/03/2014,8,6108.25
04/03/2014,9,5586.03
04/03/2014,10,4717.23
04/03/2014,11,3982.17
04/03/2014,12,3457.26
04/03/2014,13,3306.71
04/03/2014,14,3398.35
04/03/2014,15,3742.27
04/03/2014,16,3824.75
04/03/2014,17,4005.03
04/03/2014,18,4069.33
04/03/2014,19,4511.03
04/03/2014,20,4574.95
04/03/2014,21,4909.30
04/03/2014,22,4837.75
04/03/2014,23,4840.00
04/03/2014,24,5301.50
04/04/2014,1,4902.60
04/04/2014,2,4244.36
04/04/2014,3,4420.74
04/04/2014,4,4776.50
04/04/2014,5,5256.27
04/04/2014,6,5623.39
04/04/2014,7,5906.92
04/04/2014,8,6097.40
04/04/2014,9,6076.71
04/04/2014,10,6118.67
04/04/2014,11,6247.81
04/04/2014,12,6360.81
04/04/2014,13,6654.18
04/04/2014,14,6941.55
04/04/2014,15,7280.56
04/04/2014,16,7407.88
04/04/2014,17,7589.70
04/04/2014,18,7368.97
04/04/2014,19,6844.78
04/04/2014,20,5981.60
04/04/2014,21,5092.18
04/04/2014,22,4372.68
04/04/2014,23,3981.11
04/04/2014,24,3520.98
04/05/2014,1,3461.18
04/05/2014,2,3535.86
04/05/2014,3,3422.30
04/05/2014,4,3565.33
04/05/2014,5,4028.50
04/05/2014,6,4225.14
04/05/2014,7,4394.87
04/05/2014,8,4785.68
04/05/2014,9,4651.23
04/05/2014,10,4135.97
04/05/2014,11,4328.51
04/05/2014,12,4398.79
04/05/2014,13,4387.61
04/05/2014,14,4421.05
04/05/2014,15,4613.78
04/05/2014,16,4887.41
04/05/2014,17,5157.95
04/05/2014,18,5390.90
04/05/2014,19,5308.64
04/05/2014,20,5297.99
04/05/2014,21,5970.45
04/05/2014,22,6236.03
04/05/2014,23,6287.43
04/05/2014,24,6454.23
04/06/2014,1,6292.06
04/06/2014,2,6379.94
04/06/2014,3,6448.41
04/06/2014,4,6929.75
04/06/2014,5,6775.37
04/06/2014,6,6505.60
04/06/2014,7,6563.12
04/06/2014,8,6356.29
04/06/2014,9,5808.31
04/06/2014,10,4735.49
04/06/2014,11,4117.24
04/06/2014,12,3630.05
04/06/2014,13,3531.98
04/06/2014,14,3503.97
04/06/2014,15,3241.33
04/06/2014,16,2806.95
04/06/2014,17,2308.09
04/06/2014,18,2349.82
04/06/2014,19,2536.36
04/06/2014,20,3000.35
04/06/2014,21,2908.16
04/06/2014,22,2609.85
04/06/2014,23,2248.62
04/06/2014,24,2269.46
04/07/2014,1,2227.65
04/07/2014,2,1989.84
04/07/2014,3,1616.11
04/07/2014,4,1523.73
04/07/2014,5,1394.42
04/07/2014,6,1450.42
04/07/2014,7,1487.28
04/07/2014,8,1612.49
04/07/2014,9,1601.99
04/07/2014,10,1219.07
04/07/2014,11,1189.42
04/07/2014,12,1573.21
04/07/2014,13,2201.82
04/07/2014,14,2557.17
04/07/2014,15,3522.19
04/07/2014,16,4553.61
04/07/2014,17,5487.18
04/07/2014,18,6059.39
04/07/2014,19,5920.95
04/07/2014,20,5665.33
04/07/2014,21,5691.48
04/07/2014,22,5903.36
04/07/2014,23,5622.24
04/07/2014,24,5334.84
04/08/2014,1,5547.12
04/08/2014,2,5972.69
04/08/2014,3,6061.65
04/08/2014,4,6023.92
04/08/2014,5,6163.20
04/08/2014,6,6082.71
04/08/2014,7,6154.35
04/08/2014,8,5825.59
04/08/2014,9,5530.14
04/08/2014,10,5980.02
04/08/2014,11,6256.61
04/08/2014,12,5986.78
04/08/2014,13,5687.53
04/08/2014,14,6224.16
04/08/2014,15,6291.30
04/08/2014,16,6065.70
04/08/2014,17,5670.32
04/08/2014,18,5051.86
04/08/2014,19,4242.07
04/08/2014,20,3175.03
04/08/2014,21,3083.19
04/08/2014,22,3157.07
04/08/2014,23,2962.21
04/08/2014,24,2873.21
04/09/2014,1,3142.43
04/09/2014,2,3551.31
04/09/2014,3,3961.64
04/09/2014,4,4600.49
04/09/2014,5,5131.21
04/09/2014,6,5787.29
04/09/2014,7,6575.46
04/09/2014,8,6700.92
04/09/2014,9,6392.03
04/09/2014,10,6135.28
04/09/2014,11,6342.46
04/09/2014,12,6473.29
04/09/2014,13,6742.64
04/09/2014,14,7147.22
04/09/2014,15,7432.53
04/09/2014,16,7805.43
04/09/2014,17,8397.19
04/09/2014,18,8303.08
04/09/2014,19,7986.91
04/09/2014,20,8036.79
04/09/2014,21,8934.74
04/09/2014,22,9192.18
04/09/2014,23,9031.57
04/09/2014,24,8764.19
04/10/2014,1,8278.25
04/10/2014,2,7929.34
04/10/2014,3,7656.20
04/10/2014,4,7358.98
04/10/2014,5,7229.75
04/10/2014,6,7688.85
04/10/2014,7,7591.64
04/10/2014,8,7153.95
04/10/2014,9,6105.83
04/10/2014,10,5873.10
04/10/2014,11,6693.94
04/10/2014,12,7506.15
04/10/2014,13,8053.12
04/10/2014,14,8297.34
04/10/2014,15,8277.40
04/10/2014,16,7819.62
04/10/2014,17,6686.58
04/10/2014,18,5396.45
04/10/2014,19,3769.06
04/10/2014,20,2431.71
04/10/2014,21,1849.28
04/10/2014,22,1457.96
04/10/2014,23,1339.95
04/10/2014,24,1342.68
04/11/2014,1,1689.71
04/11/2014,2,2260.67
04/11/2014,3,2726.94
04/11/2014,4,3135.19
04/11/2014,5,3412.98
04/11/2014,6,4017.53
04/11/2014,7,4249.97
04/11/2014,8,4378.03
04/11/2014,9,3512.03
04/11/2014,10,2604.40
04/11/2014,11,2859.39
04/11/2014,12,3060.24
04/11/2014,13,2975.78
04/11/2014,14,2913.01
04/11/2014,15,2731.09
04/11/2014,16,2370.59
04/11/2014,17,2048.66
04/11/2014,18,1627.61
04/11/2014,19,1269.12
04/11/2014,20,1812.81
04/11/2014,21,3111.31
04/11/2014,22,4449.72
04/11/2014,23,5339.84
04/11/2014,24,6361.00
04/12/2014,1,6156.95
04/12/2014,2,5217.74
04/12/2014,3,5255.26
04/12/2014,4,6819.19
04/12/2014,5,6836.64
04/12/2014,6,6809.96
04/12/2014,7,6868.42
04/12/2014,8,7257.22
04/12/2014,9,6338.52
04/12/2014,10,5738.14
04/12/2014,11,5343.76
04/12/2014,12,5187.88
04/12/2014,13,4965.03
04/12/2014,14,4712.55
04/12/2014,15,4493.74
04/12/2014,16,4374.09
04/12/2014,17,4584.91
04/12/2014,18,4894.52
04/12/2014,19,5254.26
04/12/2014,20,5815.56
04/12/2014,21,6803.07
04/12/2014,22,6610.37
04/12/2014,23,6417.19
04/12/2014,24,6219.04
04/13/2014,1,5693.42
04/13/2014,2,5582.26
04/13/2014,3,5317.60
04/13/2014,4,5284.33
04/13/2014,5,5577.91
04/13/2014,6,6033.15
04/13/2014,7,6550.78
04/13/2014,8,7062.66
04/13/2014,9,7570.10
04/13/2014,10,7892.18
04/13/2014,11,7881.47
04/13/2014,12,7726.51
04/13/2014,13,7731.63
04/13/2014,14,7952.36
04/13/2014,15,8165.46
04/13/2014,16,8601.43
04/13/2014,17,8563.87
04/13/2014,18,8623.72
04/13/2014,19,8685.14
04/13/2014,20,8765.76
04/13/2014,21,8875.05
04/13/2014,22,8905.17
04/13/2014,23,8567.80
04/13/2014,24,8490.82
04/14/2014,1,8118.15
04/14/2014,2,8093.53
04/14/2014,3,8311.54
04/14/2014,4,8405.46
04/14/2014,5,8646.43
04/14/2014,6,8588.07
04/14/2014,7,8304.69
04/14/2014,8,8635.56
04/14/2014,9,8449.96
04/14/2014,10,8413.28
04/14/2014,11,8122.59
04/14/2014,12,8309.83
04/14/2014,13,8192.16
04/14/2014,14,7938.38
04/14/2014,15,7578.48
04/14/2014,16,7675.64
04/14/2014,17,8043.84
04/14/2014,18,7902.67
04/14/2014,19,7236.04
04/14/2014,20,6394.47
04/14/2014,21,5580.91
04/14/2014,22,4774.89
04/14/2014,23,3864.47
04/14/2014,24,3378.84
04/15/2014,1,3162.89
04/15/2014,2,3114.77
04/15/2014,3,3271.81
04/15/2014,4,3343.07
04/15/2014,5,3149.80
04/15/2014,6,2900.76
04/15/2014,7,2485.35
04/15/2014,8,2158.88
04/15/2014,9,2105.30
04/15/2014,10,2011.64
04/15/2014,11,2053.72
04/15/2014,12,2126.57
04/15/2014,13,2123.34
04/15/2014,14,2143.60
04/15/2014,15,2546.14
04/15/2014,16,3208.78
04/15/2014,17,3805.64
04/15/2014,18,3926.52
04/15/2014,19,4282.33
04/15/2014,20,4292.17
04/15/2014,21,4693.02
04/15/2014,22,5900.26
04/15/2014,23,6236.85
04/15/2014,24,6111.72
04/16/2014,1,6441.58
04/16/2014,2,6576.60
04/16/2014,3,6943.65
04/16/2014,4,7301.65
04/16/2014,5,7060.85
04/16/2014,6,7707.56
04/16/2014,7,8085.89
04/16/2014,8,8009.72
04/16/2014,9,7722.91
04/16/2014,10,7814.24
04/16/2014,11,7893.72
04/16/2014,12,7879.05
04/16/2014,13,7866.57
04/16/2014,14,7871.28
04/16/2014,15,7995.69
04/16/2014,16,8168.90
04/16/2014,17,8400.19
04/16/2014,18,8105.07
04/16/2014,19,8082.82
04/16/2014,20,8077.62
04/16/2014,21,8214.97
04/16/2014,22,8049.48
04/16/2014,23,8193.16
04/16/2014,24,8401.78
04/17/2014,1,8226.11
04/17/2014,2,8201.11
04/17/2014,3,7748.92
04/17/2014,4,7521.22
04/17/2014,5,7167.93
04/17/2014,6,6823.20
04/17/2014,7,6143.83
04/17/2014,8,5587.99
04/17/2014,9,4517.54
04/17/2014,10,3714.03
04/17/2014,11,3333.80
04/17/2014,12,3142.86
04/17/2014,13,2486.27
04/17/2014,14,2162.48
04/17/2014,15,1994.32
04/17/2014,16,1994.60
04/17/2014,17,1901.75
04/17/2014,18,1673.18
04/17/2014,19,1324.08
04/17/2014,20,1366.86
04/17/2014,21,1628.55
04/17/2014,22,1924.54
04/17/2014,23,2098.02
04/17/2014,24,2069.73
04/18/2014,1,2116.82
04/18/2014,2,2199.96
04/18/2014,3,2398.93
04/18/2014,4,2531.18
04/18/2014,5,2658.37
04/18/2014,6,3014.13
04/18/2014,7,3388.39
04/18/2014,8,3502.36
04/18/2014,9,3266.86
04/18/2014,10,3361.82
04/18/2014,11,3736.35
04/18/2014,12,3859.16
04/18/2014,13,3697.89
04/18/2014,14,3682.12
04/18/2014,15,4084.47
04/18/2014,16,4833.46
04/18/2014,17,5781.44
04/18/2014,18,6661.81
04/18/2014,19,7233.33
04/18/2014,20,7446.15
04/18/2014,21,7860.18
04/18/2014,22,8306.49
04/18/2014,23,8372.93
04/18/2014,24,7735.75
04/19/2014,1,7859.43
04/19/2014,2,7439.43
04/19/2014,3,7382.68
04/19/2014,4,7408.93
04/19/2014,5,7438.04
04/19/2014,6,7944.75
04/19/2014,7,7780.76
04/19/2014,8,7281.57
04/19/2014,9,7674.33
04/19/2014,10,7967.68
04/19/2014,11,8073.55
04/19/2014,12,7891.90
04/19/2014,13,7605.27
04/19/2014,14,7449.32
04/19/2014,15,7290.41
04/19/2014,16,7128.13
04/19/2014,17,6884.38
04/19/2014,18,6104.00
04/19/2014,19,5324.25
04/19/2014,20,4678.39
04/19/2014,21,4789.96
04/19/2014,22,5233.08
04/19/2014,23,5594.10
04/19/2014,24,5788.47
04/20/2014,1,5786.85
04/20/2014,2,5468.67
04/20/2014,3,5453.12
04/20/2014,4,5368.53
04/20/2014,5,5064.26
04/20/2014,6,4592.79
04/20/2014,7,4659.14
04/20/2014,8,4195.31
04/20/2014,9,3530.04
04/20/2014,10,2981.32
04/20/2014,11,2789.55
04/20/2014,12,2789.72
04/20/2014,13,2620.05
04/20/2014,14,2650.03
04/20/2014,15,2865.49
04/20/2014,16,2860.34
04/20/2014,17,2804.62
04/20/2014,18,2780.88
04/20/2014,19,2890.69
04/20/2014,20,3335.34
04/20/2014,21,4135.62
04/20/2014,22,4388.60
04/20/2014,23,3994.91
04/20/2014,24,4351.28
04/21/2014,1,4451.72
04/21/2014,2,4140.35
04/21/2014,3,3900.48
04/21/2014,4,4225.43
04/21/2014,5,4632.93
04/21/2014,6,4901.10
04/21/2014,7,4385.07
04/21/2014,8,4180.10
04/21/2014,9,3649.87
04/21/2014,10,3338.50
04/21/2014,11,3427.65
04/21/2014,12,3937.97
04/21/2014,13,5013.68
04/21/2014,14,6184.44
04/21/2014,15,7001.75
04/21/2014,16,7570.27
04/21/2014,17,7859.57
04/21/2014,18,7806.92
04/21/2014,19,7444.36
04/21/2014,20,6772.32
04/21/2014,21,6347.34
04/21/2014,22,6356.65
04/21/2014,23,6679.42
04/21/2014,24,6721.68
04/22/2014,1,6290.74
04/22/2014,2,5779.52
04/22/2014,3,5285.45
04/22/2014,4,4943.12
04/22/2014,5,4320.53
04/22/2014,6,3878.77
04/22/2014,7,3494.25
04/22/2014,8,2952.48
04/22/2014,9,2558.10
04/22/2014,10,2951.74
04/22/2014,11,3333.75
04/22/2014,12,3665.12
04/22/2014,13,3566.74
04/22/2014,14,3687.52
04/22/2014,15,3698.68
04/22/2014,16,3445.62
04/22/2014,17,3264.09
04/22/2014,18,3244.24
04/22/2014,19,3201.99
04/22/2014,20,3311.72
04/22/2014,21,3828.96
04/22/2014,22,4504.00
04/22/2014,23,4997.92
04/22/2014,24,5464.90
04/23/2014,1,5960.27
04/23/2014,2,6462.48
04/23/2014,3,6591.63
04/23/2014,4,7020.68
04/23/2014,5,7261.54
04/23/2014,6,7479.58
04/23/2014,7,7723.51
04/23/2014,8,7395.12
04/23/2014,9,7563.41
04/23/2014,10,7701.75
04/23/2014,11,7611.82
04/23/2014,12,7515.69
04/23/2014,13,7456.46
04/23/2014,14,7445.04
04/23/2014,15,7533.41
04/23/2014,16,7602.07
04/23/2014,17,7470.83
04/23/2014,18,7440.33
04/23/2014,19,7583.14
04/23/2014,20,7406.91
04/23/2014,21,7219.56
04/23/2014,22,7127.26
04/23/2014,23,7024.94
04/23/2014,24,6811.30
04/24/2014,1,6388.80
04/24/2014,2,5937.36
04/24/2014,3,5560.72
04/24/2014,4,5656.76
04/24/2014,5,5402.53
04/24/2014,6,5397.10
04/24/2014,7,5190.28
04/24/2014,8,5236.20
04/24/2014,9,4194.04
04/24/2014,10,3560.89
04/24/2014,11,4259.39
04/24/2014,12,4448.42
04/24/2014,13,3919.83
04/24/2014,14,4170.21
04/24/2014,15,4694.43
04/24/2014,16,5249.82
04/24/2014,17,5236.38
04/24/2014,18,4863.21
04/24/2014,19,3799.59
04/24/2014,20,3020.10
04/24/2014,21,2829.48
04/24/2014,22,2276.55
04/24/2014,23,2008.15
04/24/2014,24,1796.78
04/25/2014,1,1969.90
04/25/2014,2,2336.09
04/25/2014,3,2919.68
04/25/2014,4,3444.29
04/25/2014,5,3870.97
04/25/2014,6,4523.28
04/25/2014,7,4759.49
04/25/2014,8,4100.20
04/25/2014,9,2568.33
04/25/2014,10,1337.41
04/25/2014,11,1112.59
04/25/2014,12,1328.19
04/25/2014,13,1598.57
04/25/2014,14,2244.77
04/25/2014,15,2419.09
04/25/2014,16,2604.98
04/25/2014,17,2593.73
04/25/2014,18,2413.14
04/25/2014,19,1968.31
04/25/2014,20,1650.88
04/25/2014,21,2103.38
04/25/2014,22,3108.12
04/25/2014,23,4061.91
04/25/2014,24,4985.71
04/26/2014,1,4765.74
04/26/2014,2,5144.66
04/26/2014,3,5378.72
04/26/2014,4,5559.46
04/26/2014,5,5797.09
04/26/2014,6,6101.62
04/26/2014,7,6238.04
04/26/2014,8,6521.27
04/26/2014,9,6747.52
04/26/2014,10,6886.29
04/26/2014,11,7168.25
04/26/2014,12,7254.00
04/26/2014,13,7250.77
04/26/2014,14,7275.15
04/26/2014,15,7211.08
04/26/2014,16,7352.87
04/26/2014,17,7465.14
04/26/2014,18,7658.47
04/26/2014,19,8261.14
04/26/2014,20,8453.54
04/26/2014,21,8683.77
04/26/2014,22,8699.76
04/26/2014,23,8645.46
04/26/2014,24,8432.24
04/27/2014,1,8351.17
04/27/2014,2,8144.28
04/27/2014,3,8086.28
04/27/2014,4,8404.65
04/27/2014,5,8277.67
04/27/2014,6,8112.46
04/27/2014,7,7689.59
04/27/2014,8,8073.54
04/27/2014,9,8914.05
04/27/2014,10,9098.57
04/27/2014,11,9154.03
04/27/2014,12,9252.23
04/27/2014,13,9326.91
04/27/2014,14,9025.77
04/27/2014,15,9320.26
04/27/2014,16,8833.12
04/27/2014,17,9025.83
04/27/2014,18,8980.56
04/27/2014,19,9288.13
04/27/2014,20,9065.87
04/27/2014,21,9276.84
04/27/2014,22,9188.83
04/27/2014,23,8697.53
04/27/2014,24,9145.01
04/28/2014,1,9359.33
04/28/2014,2,9229.54
04/28/2014,3,8803.19
04/28/2014,4,8641.82
04/28/2014,5,8763.07
04/28/2014,6,8966.43
04/28/2014,7,9175.21
04/28/2014,8,9320.73
04/28/2014,9,9194.19
04/28/2014,10,8999.66
04/28/2014,11,9227.41
04/28/2014,12,9409.28
04/28/2014,13,9436.65
04/28/2014,14,9450.15
04/28/2014,15,9311.49
04/28/2014,16,9559.58
04/28/2014,17,9198.89
04/28/2014,18,8463.54
04/28/2014,19,8331.50
04/28/2014,20,8257.80
04/28/2014,21,7937.21
04/28/2014,22,7657.97
04/28/2014,23,7405.97
04/28/2014,24,7323.98
04/29/2014,1,7244.44
04/29/2014,2,6921.13
04/29/2014,3,6898.30
04/29/2014,4,6826.67
04/29/2014,5,6725.46
04/29/2014,6,7027.28
04/29/2014,7,6904.18
04/29/2014,8,6863.04
04/29/2014,9,6667.22
04/29/2014,10,6980.51
04/29/2014,11,7210.36
04/29/2014,12,7281.14
04/29/2014,13,7166.80
04/29/2014,14,7003.63
04/29/2014,15,6867.31
04/29/2014,16,7182.56
04/29/2014,17,7651.71
04/29/2014,18,7838.98
04/29/2014,19,7455.50
04/29/2014,20,6976.15
04/29/2014,21,6640.29
04/29/2014,22,6664.32
04/29/2014,23,6974.87
04/29/2014,24,6847.20
04/30/2014,1,6739.80
04/30/2014,2,6158.85
04/30/2014,3,6159.43
04/30/2014,4,6191.89
04/30/2014,5,6229.54
04/30/2014,6,6221.27
04/30/2014,7,6458.89
04/30/2014,8,6363.18
04/30/2014,9,6684.61
04/30/2014,10,6647.56
04/30/2014,11,6737.18
04/30/2014,12,6880.98
04/30/2014,13,7055.87
04/30/2014,14,7074.64
04/30/2014,15,7058.17
04/30/2014,16,7413.45
04/30/2014,17,7430.62
04/30/2014,18,7225.64
04/30/2014,19,7087.05
04/30/2014,20,7024.26
04/30/2014,21,6890.67
04/30/2014,22,6914.90
04/30/2014,23,7017.05
04/30/2014,24,7221.78
05/01/2014,1,6918.03
05/01/2014,2,6943.04
05/01/2014,3,6895.67
05/01/2014,4,7044.05
05/01/2014,5,6935.07
05/01/2014,6,7058.96
05/01/2014,7,7232.37
05/01/2014,8,7428.77
05/01/2014,9,7436.28
05/01/2014,10,7789.81
05/01/2014,11,8030.65
05/01/2014,12,7923.02
05/01/2014,13,8122.97
05/01/2014,14,7925.01
05/01/2014,15,8028.10
05/01/2014,16,7947.63
05/01/2014,17,7528.86
05/01/2014,18,6735.84
05/01/2014,19,5675.58
05/01/2014,20,4196.05
05/01/2014,21,3181.04
05/01/2014,22,2736.99
05/01/2014,23,2609.77
05/01/2014,24,2754.55
05/02/2014,1,2885.10
05/02/2014,2,3090.48
05/02/2014,3,3320.79
05/02/2014,4,3776.44
05/02/2014,5,4149.25
05/02/2014,6,4509.90
05/02/2014,7,4867.97
05/02/2014,8,4770.34
05/02/2014,9,4158.79
05/02/2014,10,4353.65
05/02/2014,11,5260.81
05/02/2014,12,6279.49
05/02/2014,13,7514.81
05/02/2014,14,8536.71
05/02/2014,15,8730.40
05/02/2014,16,8702.44
05/02/2014,17,9038.59
05/02/2014,18,8701.42
05/02/2014,19,7777.71
05/02/2014,20,6423.17
05/02/2014,21,5402.57
05/02/2014,22,5442.93
05/02/2014,23,5103.49
05/02/2014,24,4732.71
05/03/2014,1,4318.77
05/03/2014,2,4006.99
05/03/2014,3,4074.78
05/03/2014,4,4122.47
05/03/2014,5,4194.36
05/03/2014,6,4375.46
05/03/2014,7,4493.80
05/03/2014,8,4132.70
05/03/2014,9,3107.93
05/03/2014,10,3268.15
05/03/2014,11,4295.38
05/03/2014,12,5220.02
05/03/2014,13,5955.04
05/03/2014,14,6261.11
05/03/2014,15,6114.36
05/03/2014,16,6228.63
05/03/2014,17,6208.57
05/03/2014,18,5977.45
05/03/2014,19,5469.73
05/03/2014,20,3986.13
05/03/2014,21,2962.52
05/03/2014,22,2572.59
05/03/2014,23,2555.54
05/03/2014,24,2832.63
05/04/2014,1,3408.10
05/04/2014,2,4313.87
05/04/2014,3,5074.99
05/04/2014,4,5247.84
05/04/2014,5,4628.72
05/04/2014,6,4551.29
05/04/2014,7,4381.69
05/04/2014,8,4467.60
05/04/2014,9,4989.15
05/04/2014,10,4948.33
05/04/2014,11,4800.69
05/04/2014,12,4468.41
05/04/2014,13,4330.31
05/04/2014,14,4219.99
05/04/2014,15,4223.86
05/04/2014,16,4335.87
05/04/2014,17,4173.10
05/04/2014,18,4299.62
05/04/2014,19,3977.74
05/04/2014,20,3566.34
05/04/2014,21,3443.57
05/04/2014,22,3922.47
05/04/2014,23,3721.08
05/04/2014,24,3860.33
05/05/2014,1,3499.20
05/05/2014,2,3230.92
05/05/2014,3,3281.07
05/05/2014,4,3426.90
05/05/2014,5,3661.77
05/05/2014,6,3829.33
05/05/2014,7,3693.97
05/05/2014,8,3046.92
05/05/2014,9,2986.08
05/05/2014,10,3377.03
05/05/2014,11,2984.73
05/05/2014,12,2653.08
05/05/2014,13,2525.67
05/05/2014,14,2572.43
05/05/2014,15,2539.48
05/05/2014,16,2460.29
05/05/2014,17,2378.69
05/05/2014,18,2613.27
05/05/2014,19,2897.35
05/05/2014,20,3131.40
05/05/2014,21,3677.26
05/05/2014,22,4865.93
05/05/2014,23,5754.04
05/05/2014,24,5971.72
05/06/2014,1,5747.48
05/06/2014,2,6140.99
05/06/2014,3,6001.88
05/06/2014,4,6202.52
05/06/2014,5,6274.84
05/06/2014,6,7184.34
05/06/2014,7,7321.95
05/06/2014,8,6907.04
05/06/2014,9,6905.95
05/06/2014,10,7412.34
05/06/2014,11,7437.68
05/06/2014,12,7483.64
05/06/2014,13,7406.31
05/06/2014,14,7607.21
05/06/2014,15,7843.56
05/06/2014,16,7934.78
05/06/2014,17,8108.41
05/06/2014,18,8050.94
05/06/2014,19,7490.44
05/06/2014,20,6763.42
05/06/2014,21,6992.16
05/06/2014,22,7451.12
05/06/2014,23,7574.94
05/06/2014,24,7454.67
05/07/2014,1,7019.85
05/07/2014,2,6914.84
05/07/2014,3,6633.50
05/07/2014,4,6656.90
05/07/2014,5,6508.07
05/07/2014,6,6036.14
05/07/2014,7,5811.79
05/07/2014,8,5786.56
05/07/2014,9,5470.42
05/07/2014,10,5535.38
05/07/2014,11,4922.99
05/07/2014,12,4576.14
05/07/2014,13,4830.29
05/07/2014,14,5092.11
05/07/2014,15,6116.54
05/07/2014,16,6458.32
05/07/2014,17,6565.22
05/07/2014,18,7091.75
05/07/2014,19,7541.46
05/07/2014,20,7438.60
05/07/2014,21,7952.25
05/07/2014,22,8429.84
05/07/2014,23,8119.06
05/07/2014,24,7802.86
05/08/2014,1,7040.25
05/08/2014,2,5624.91
05/08/2014,3,4918.53
05/08/2014,4,5252.98
05/08/2014,5,4970.55
05/08/2014,6,4582.89
