Historical Hourly Wind Generation

Published Date: 9/30/2014
Reporting Period: 1/1/2013 through 12/31/2013

All Hours Ending are Eastern Standard Time (EST)

Market Day	,Hour Ending,MWh
07/05/2013,6,5610.14
07/05/2013,7,5332.05
07/05/2013,8,4232.65
07/05/2013,9,3606.47
07/05/2013,10,3526.50
07/05/2013,11,3799.93
07/05/2013,12,4090.33
07/05/2013,13,4632.49
07/05/2013,14,4990.87
07/05/2013,15,5403.91
07/05/2013,16,5743.36
07/05/2013,17,5953.00
07/05/2013,18,5863.09
07/05/2013,19,5498.51
07/05/2013,20,4910.22
07/05/2013,21,4517.91
07/05/2013,22,5319.39
07/05/2013,23,6055.93
07/05/2013,24,6232.56
07/06/2013,1,6455.64
07/06/2013,2,6413.47
07/06/2013,3,6240.49
07/06/2013,4,6036.96
07/06/2013,5,5897.81
07/06/2013,6,5492.68
07/06/2013,7,5018.33
07/06/2013,8,4244.69
07/06/2013,9,3641.30
07/06/2013,10,3442.27
07/06/2013,11,3751.89
07/06/2013,12,4075.24
07/06/2013,13,4133.88
07/06/2013,14,4338.11
07/06/2013,15,4510.87
07/06/2013,16,4683.75
07/06/2013,17,4616.86
07/06/2013,18,4378.98
07/06/2013,19,4017.07
07/06/2013,20,3750.84
07/06/2013,21,3584.71
07/06/2013,22,4046.77
07/06/2013,23,4667.54
07/06/2013,24,5088.32
07/07/2013,1,5123.70
07/07/2013,2,4767.08
07/07/2013,3,4528.70
07/07/2013,4,4308.98
07/07/2013,5,4190.09
07/07/2013,6,4226.34
07/07/2013,7,3856.53
07/07/2013,8,3129.29
07/07/2013,9,2772.98
07/07/2013,10,2895.85
07/07/2013,11,2535.07
07/07/2013,12,2166.77
07/07/2013,13,1850.22
07/07/2013,14,1645.42
07/07/2013,15,1596.66
07/07/2013,16,1853.99
07/07/2013,17,2126.62
07/07/2013,18,2086.42
07/07/2013,19,1787.24
07/07/2013,20,1791.75
07/07/2013,21,1919.92
07/07/2013,22,2319.81
07/07/2013,23,2784.41
07/07/2013,24,2686.08
07/08/2013,1,2625.92
07/08/2013,2,2190.78
07/08/2013,3,2368.21
07/08/2013,4,2564.50
07/08/2013,5,2593.43
07/08/2013,6,2596.77
07/08/2013,7,2214.75
07/08/2013,8,1304.70
07/08/2013,9,814.74
07/08/2013,10,640.89
07/08/2013,11,646.24
07/08/2013,12,688.17
07/08/2013,13,687.21
07/08/2013,14,587.61
07/08/2013,15,737.70
07/08/2013,16,647.95
07/08/2013,17,614.20
07/08/2013,18,927.34
07/08/2013,19,884.84
07/08/2013,20,748.80
07/08/2013,21,849.12
07/08/2013,22,1279.56
07/08/2013,23,1887.69
07/08/2013,24,2043.37
07/09/2013,1,2215.03
07/09/2013,2,2203.53
07/09/2013,3,2364.90
07/09/2013,4,2625.82
07/09/2013,5,3098.00
07/09/2013,6,3289.86
07/09/2013,7,3028.95
07/09/2013,8,2557.36
07/09/2013,9,2295.36
07/09/2013,10,1827.43
07/09/2013,11,1962.36
07/09/2013,12,2876.70
07/09/2013,13,3040.65
07/09/2013,14,3000.57
07/09/2013,15,2867.09
07/09/2013,16,2961.09
07/09/2013,17,2765.07
07/09/2013,18,2879.10
07/09/2013,19,2676.94
07/09/2013,20,2301.16
07/09/2013,21,2016.48
07/09/2013,22,2318.91
07/09/2013,23,3025.15
07/09/2013,24,3548.81
07/10/2013,1,4092.73
07/10/2013,2,4372.72
07/10/2013,3,4537.90
07/10/2013,4,4222.33
07/10/2013,5,4039.82
07/10/2013,6,4273.02
07/10/2013,7,4245.14
07/10/2013,8,3847.28
07/10/2013,9,3663.34
07/10/2013,10,3537.42
07/10/2013,11,3210.25
07/10/2013,12,2648.22
07/10/2013,13,2114.59
07/10/2013,14,1722.51
07/10/2013,15,1425.07
07/10/2013,16,1241.94
07/10/2013,17,1156.95
07/10/2013,18,1048.67
07/10/2013,19,901.39
07/10/2013,20,624.51
07/10/2013,21,545.12
07/10/2013,22,600.13
07/10/2013,23,683.82
07/10/2013,24,728.92
07/11/2013,1,783.24
07/11/2013,2,996.38
07/11/2013,3,1314.39
07/11/2013,4,1550.81
07/11/2013,5,1852.57
07/11/2013,6,2228.02
07/11/2013,7,2511.35
07/11/2013,8,2309.92
07/11/2013,9,1601.46
07/11/2013,10,1849.86
07/11/2013,11,2167.07
07/11/2013,12,2276.69
07/11/2013,13,2503.49
07/11/2013,14,2901.68
07/11/2013,15,3160.79
07/11/2013,16,3534.34
07/11/2013,17,3817.75
07/11/2013,18,4109.17
07/11/2013,19,4258.96
07/11/2013,20,4075.87
07/11/2013,21,4144.92
07/11/2013,22,4749.40
07/11/2013,23,5612.28
07/11/2013,24,6185.35
07/12/2013,1,6288.72
07/12/2013,2,6541.22
07/12/2013,3,6098.58
07/12/2013,4,6058.19
07/12/2013,5,6168.74
07/12/2013,6,6162.86
07/12/2013,7,5940.32
07/12/2013,8,5535.93
07/12/2013,9,5320.55
07/12/2013,10,5891.79
07/12/2013,11,6271.96
07/12/2013,12,5945.02
07/12/2013,13,5611.38
07/12/2013,14,5583.09
07/12/2013,15,5734.06
07/12/2013,16,5812.48
07/12/2013,17,6057.44
07/12/2013,18,6007.78
07/12/2013,19,5900.55
07/12/2013,20,5621.87
07/12/2013,21,5570.97
07/12/2013,22,5998.82
07/12/2013,23,6470.85
07/12/2013,24,6558.14
07/13/2013,1,6201.58
07/13/2013,2,6432.09
07/13/2013,3,6252.30
07/13/2013,4,6143.31
07/13/2013,5,6284.60
07/13/2013,6,5908.81
07/13/2013,7,5249.44
07/13/2013,8,3881.50
07/13/2013,9,3048.02
07/13/2013,10,2749.57
07/13/2013,11,2822.90
07/13/2013,12,3474.60
07/13/2013,13,3819.83
07/13/2013,14,3968.70
07/13/2013,15,3912.36
07/13/2013,16,3601.90
07/13/2013,17,3432.61
07/13/2013,18,3294.84
07/13/2013,19,3570.30
07/13/2013,20,3887.58
07/13/2013,21,4274.17
07/13/2013,22,4959.94
07/13/2013,23,5303.69
07/13/2013,24,5408.84
07/14/2013,1,5001.87
07/14/2013,2,4761.06
07/14/2013,3,4548.64
07/14/2013,4,4694.64
07/14/2013,5,4890.75
07/14/2013,6,4512.68
07/14/2013,7,4180.40
07/14/2013,8,3295.30
07/14/2013,9,2450.17
07/14/2013,10,2468.56
07/14/2013,11,2508.05
07/14/2013,12,2401.19
07/14/2013,13,2488.07
07/14/2013,14,2340.08
07/14/2013,15,2058.49
07/14/2013,16,1882.77
07/14/2013,17,1781.68
07/14/2013,18,1605.13
07/14/2013,19,1408.53
07/14/2013,20,1236.09
07/14/2013,21,1230.34
07/14/2013,22,1644.47
07/14/2013,23,2022.22
07/14/2013,24,1997.27
07/15/2013,1,1920.24
07/15/2013,2,1826.51
07/15/2013,3,1719.78
07/15/2013,4,1750.82
07/15/2013,5,1585.18
07/15/2013,6,1461.79
07/15/2013,7,1334.92
07/15/2013,8,1143.43
07/15/2013,9,530.10
07/15/2013,10,332.70
07/15/2013,11,420.46
07/15/2013,12,596.10
07/15/2013,13,877.48
07/15/2013,14,1150.06
07/15/2013,15,1459.20
07/15/2013,16,1726.88
07/15/2013,17,1802.11
07/15/2013,18,1805.46
07/15/2013,19,1740.71
07/15/2013,20,1703.10
07/15/2013,21,1798.61
07/15/2013,22,2215.55
07/15/2013,23,3036.57
07/15/2013,24,3713.54
07/16/2013,1,4019.89
07/16/2013,2,3966.86
07/16/2013,3,3914.09
07/16/2013,4,3735.69
07/16/2013,5,3519.88
07/16/2013,6,3210.63
07/16/2013,7,2608.25
07/16/2013,8,1770.36
07/16/2013,9,1101.49
07/16/2013,10,973.99
07/16/2013,11,1039.52
07/16/2013,12,995.04
07/16/2013,13,1081.58
07/16/2013,14,1311.35
07/16/2013,15,1529.41
07/16/2013,16,1650.74
07/16/2013,17,1772.55
07/16/2013,18,1837.90
07/16/2013,19,1709.21
07/16/2013,20,1412.81
07/16/2013,21,1278.11
07/16/2013,22,1853.63
07/16/2013,23,2262.68
07/16/2013,24,2540.17
07/17/2013,1,2782.76
07/17/2013,2,2786.17
07/17/2013,3,2853.23
07/17/2013,4,2644.72
07/17/2013,5,2561.09
07/17/2013,6,2443.44
07/17/2013,7,2073.15
07/17/2013,8,1359.66
07/17/2013,9,653.78
07/17/2013,10,469.86
07/17/2013,11,545.95
07/17/2013,12,755.61
07/17/2013,13,898.18
07/17/2013,14,964.79
07/17/2013,15,1166.30
07/17/2013,16,1310.20
07/17/2013,17,1462.27
07/17/2013,18,1569.37
07/17/2013,19,1668.91
07/17/2013,20,1633.55
07/17/2013,21,1989.03
07/17/2013,22,2514.48
07/17/2013,23,3005.53
07/17/2013,24,3266.95
07/18/2013,1,3532.20
07/18/2013,2,3955.37
07/18/2013,3,4144.57
07/18/2013,4,4367.60
07/18/2013,5,4395.33
07/18/2013,6,4321.56
07/18/2013,7,4023.69
07/18/2013,8,2979.20
07/18/2013,9,2211.94
07/18/2013,10,2285.07
07/18/2013,11,3026.32
07/18/2013,12,4150.76
07/18/2013,13,4907.22
07/18/2013,14,5374.28
07/18/2013,15,5910.14
07/18/2013,16,6236.54
07/18/2013,17,6414.50
07/18/2013,18,6594.14
07/18/2013,19,6349.44
07/18/2013,20,5639.52
07/18/2013,21,5303.29
07/18/2013,22,6027.58
07/18/2013,23,6910.87
07/18/2013,24,7461.53
07/19/2013,1,7461.20
07/19/2013,2,7278.13
07/19/2013,3,6887.76
07/19/2013,4,6555.09
07/19/2013,5,6039.50
07/19/2013,6,5338.81
07/19/2013,7,4474.96
07/19/2013,8,3850.24
07/19/2013,9,3371.27
07/19/2013,10,3036.04
07/19/2013,11,2911.63
07/19/2013,12,3173.14
07/19/2013,13,3533.23
07/19/2013,14,3687.85
07/19/2013,15,3538.41
07/19/2013,16,3554.17
07/19/2013,17,3389.04
07/19/2013,18,3163.56
07/19/2013,19,2739.98
07/19/2013,20,2296.81
07/19/2013,21,2132.72
07/19/2013,22,2366.41
07/19/2013,23,2209.68
07/19/2013,24,2023.87
07/20/2013,1,1928.69
07/20/2013,2,1759.65
07/20/2013,3,1683.82
07/20/2013,4,1453.77
07/20/2013,5,1148.56
07/20/2013,6,940.76
07/20/2013,7,1525.57
07/20/2013,8,1485.50
07/20/2013,9,808.22
07/20/2013,10,455.17
07/20/2013,11,398.62
07/20/2013,12,492.27
07/20/2013,13,422.96
07/20/2013,14,434.95
07/20/2013,15,487.87
07/20/2013,16,413.99
07/20/2013,17,386.46
07/20/2013,18,318.78
07/20/2013,19,287.72
07/20/2013,20,322.99
07/20/2013,21,476.14
07/20/2013,22,622.03
07/20/2013,23,737.02
07/20/2013,24,913.09
07/21/2013,1,1146.41
07/21/2013,2,1264.27
07/21/2013,3,1385.51
07/21/2013,4,1335.65
07/21/2013,5,1098.22
07/21/2013,6,866.34
07/21/2013,7,831.55
07/21/2013,8,616.22
07/21/2013,9,394.14
07/21/2013,10,288.45
07/21/2013,11,255.98
07/21/2013,12,316.55
07/21/2013,13,485.01
07/21/2013,14,686.69
07/21/2013,15,1137.36
07/21/2013,16,1647.69
07/21/2013,17,1820.85
07/21/2013,18,1619.23
07/21/2013,19,1678.37
07/21/2013,20,1619.25
07/21/2013,21,1547.23
07/21/2013,22,2112.92
07/21/2013,23,2763.64
07/21/2013,24,3181.42
07/22/2013,1,3471.30
07/22/2013,2,3398.37
07/22/2013,3,3346.30
07/22/2013,4,3305.47
07/22/2013,5,3379.62
07/22/2013,6,3052.27
07/22/2013,7,2656.37
07/22/2013,8,2103.17
07/22/2013,9,1891.45
07/22/2013,10,1796.50
07/22/2013,11,1872.20
07/22/2013,12,1870.45
07/22/2013,13,2466.35
07/22/2013,14,2881.76
07/22/2013,15,3117.21
07/22/2013,16,3077.14
07/22/2013,17,3448.03
07/22/2013,18,3757.41
07/22/2013,19,3656.09
07/22/2013,20,3578.07
07/22/2013,21,3665.58
07/22/2013,22,3246.45
07/22/2013,23,3101.32
07/22/2013,24,3317.64
07/23/2013,1,3914.51
07/23/2013,2,3690.71
07/23/2013,3,3211.61
07/23/2013,4,2842.04
07/23/2013,5,3280.56
07/23/2013,6,3003.41
07/23/2013,7,2455.69
07/23/2013,8,1803.12
07/23/2013,9,1296.53
07/23/2013,10,1181.83
07/23/2013,11,1442.08
07/23/2013,12,1949.68
07/23/2013,13,2178.87
07/23/2013,14,1791.48
07/23/2013,15,1664.94
07/23/2013,16,1675.24
07/23/2013,17,1541.22
07/23/2013,18,1411.40
07/23/2013,19,1428.60
07/23/2013,20,1349.14
07/23/2013,21,1327.15
07/23/2013,22,1417.04
07/23/2013,23,1520.35
07/23/2013,24,1664.92
07/24/2013,1,1450.55
07/24/2013,2,1138.62
07/24/2013,3,891.21
07/24/2013,4,823.78
07/24/2013,5,747.26
07/24/2013,6,765.14
07/24/2013,7,718.59
07/24/2013,8,530.33
07/24/2013,9,402.58
07/24/2013,10,302.70
07/24/2013,11,300.76
07/24/2013,12,392.57
07/24/2013,13,426.62
07/24/2013,14,469.98
07/24/2013,15,483.80
07/24/2013,16,462.08
07/24/2013,17,519.54
07/24/2013,18,580.02
07/24/2013,19,499.98
07/24/2013,20,383.66
07/24/2013,21,466.04
07/24/2013,22,661.48
07/24/2013,23,889.98
07/24/2013,24,1160.46
07/25/2013,1,1556.07
07/25/2013,2,1924.13
07/25/2013,3,2547.33
07/25/2013,4,3069.36
07/25/2013,5,3208.25
07/25/2013,6,3113.05
07/25/2013,7,3254.09
07/25/2013,8,2790.53
07/25/2013,9,1770.73
07/25/2013,10,1516.10
07/25/2013,11,1709.50
07/25/2013,12,1820.69
07/25/2013,13,1989.60
07/25/2013,14,2321.75
07/25/2013,15,2811.89
07/25/2013,16,3298.57
07/25/2013,17,3704.84
07/25/2013,18,3621.92
07/25/2013,19,3436.16
07/25/2013,20,3370.55
07/25/2013,21,3335.95
07/25/2013,22,3227.59
07/25/2013,23,2871.19
07/25/2013,24,2909.50
07/26/2013,1,2986.87
07/26/2013,2,2991.67
07/26/2013,3,3159.91
07/26/2013,4,3148.19
07/26/2013,5,3067.21
07/26/2013,6,3101.66
07/26/2013,7,3170.28
07/26/2013,8,3173.76
07/26/2013,9,3639.77
07/26/2013,10,4479.78
07/26/2013,11,5326.85
07/26/2013,12,6361.06
07/26/2013,13,6846.59
07/26/2013,14,6757.33
07/26/2013,15,6485.36
07/26/2013,16,6498.67
07/26/2013,17,6637.77
07/26/2013,18,6487.36
07/26/2013,19,6086.03
07/26/2013,20,4879.83
07/26/2013,21,3771.51
07/26/2013,22,3267.94
07/26/2013,23,3338.04
07/26/2013,24,3420.58
07/27/2013,1,3349.44
07/27/2013,2,2867.54
07/27/2013,3,2374.78
07/27/2013,4,2094.25
07/27/2013,5,2085.58
07/27/2013,6,1993.40
07/27/2013,7,1924.72
07/27/2013,8,1667.73
07/27/2013,9,1595.81
07/27/2013,10,2324.78
07/27/2013,11,2913.93
07/27/2013,12,3406.80
07/27/2013,13,3503.93
07/27/2013,14,3752.20
07/27/2013,15,3805.90
07/27/2013,16,3714.04
07/27/2013,17,3474.53
07/27/2013,18,3149.76
07/27/2013,19,2673.14
07/27/2013,20,1943.15
07/27/2013,21,1511.82
07/27/2013,22,1833.84
07/27/2013,23,2545.66
07/27/2013,24,3112.10
07/28/2013,1,3226.09
07/28/2013,2,3245.30
07/28/2013,3,3097.55
07/28/2013,4,2703.78
07/28/2013,5,2635.06
07/28/2013,6,2407.08
07/28/2013,7,2135.46
07/28/2013,8,1457.40
07/28/2013,9,1153.31
07/28/2013,10,1505.19
07/28/2013,11,1874.12
07/28/2013,12,2143.82
07/28/2013,13,2024.08
07/28/2013,14,1846.36
07/28/2013,15,1596.46
07/28/2013,16,1424.24
07/28/2013,17,1314.84
07/28/2013,18,1113.76
07/28/2013,19,911.52
07/28/2013,20,748.85
07/28/2013,21,708.24
07/28/2013,22,866.32
07/28/2013,23,1084.76
07/28/2013,24,1086.95
07/29/2013,1,1289.52
07/29/2013,2,1296.90
07/29/2013,3,1513.42
07/29/2013,4,1651.46
07/29/2013,5,1815.94
07/29/2013,6,1928.06
07/29/2013,7,2170.93
07/29/2013,8,2276.13
07/29/2013,9,1346.27
07/29/2013,10,945.01
07/29/2013,11,1253.32
07/29/2013,12,1576.06
07/29/2013,13,1713.06
07/29/2013,14,1936.90
07/29/2013,15,1898.79
07/29/2013,16,1899.57
07/29/2013,17,1935.35
07/29/2013,18,1924.66
07/29/2013,19,1521.59
07/29/2013,20,1265.05
07/29/2013,21,1334.08
07/29/2013,22,1475.12
07/29/2013,23,1731.99
07/29/2013,24,1837.05
07/30/2013,1,1732.48
07/30/2013,2,1711.85
07/30/2013,3,1521.95
07/30/2013,4,1302.63
07/30/2013,5,1043.23
07/30/2013,6,763.99
07/30/2013,7,631.38
07/30/2013,8,409.20
07/30/2013,9,211.51
07/30/2013,10,215.46
07/30/2013,11,172.20
07/30/2013,12,174.30
07/30/2013,13,188.97
07/30/2013,14,235.32
07/30/2013,15,330.82
07/30/2013,16,328.33
07/30/2013,17,243.90
07/30/2013,18,278.38
07/30/2013,19,233.38
07/30/2013,20,244.50
07/30/2013,21,334.05
07/30/2013,22,517.74
07/30/2013,23,524.91
07/30/2013,24,499.21
07/31/2013,1,471.06
07/31/2013,2,484.07
07/31/2013,3,498.50
07/31/2013,4,632.09
07/31/2013,5,750.03
07/31/2013,6,765.72
07/31/2013,7,635.98
07/31/2013,8,522.87
07/31/2013,9,435.99
07/31/2013,10,463.97
07/31/2013,11,467.71
07/31/2013,12,689.32
07/31/2013,13,837.63
07/31/2013,14,884.75
07/31/2013,15,999.65
07/31/2013,16,1319.19
07/31/2013,17,1728.48
07/31/2013,18,1919.77
07/31/2013,19,1635.26
07/31/2013,20,1098.78
07/31/2013,21,826.60
07/31/2013,22,836.92
07/31/2013,23,921.30
07/31/2013,24,1073.45
08/01/2013,1,1063.82
08/01/2013,2,1064.39
08/01/2013,3,1014.19
08/01/2013,4,855.27
08/01/2013,5,695.94
08/01/2013,6,725.87
08/01/2013,7,741.06
08/01/2013,8,773.74
08/01/2013,9,526.57
08/01/2013,10,364.76
08/01/2013,11,585.67
08/01/2013,12,870.14
08/01/2013,13,1170.15
08/01/2013,14,1484.92
08/01/2013,15,1599.64
08/01/2013,16,1564.98
08/01/2013,17,1707.68
08/01/2013,18,2042.79
08/01/2013,19,1948.28
08/01/2013,20,1951.77
08/01/2013,21,2062.38
08/01/2013,22,1993.41
08/01/2013,23,1742.34
08/01/2013,24,1625.52
08/02/2013,1,1561.30
08/02/2013,2,1575.56
08/02/2013,3,1584.26
08/02/2013,4,1617.59
08/02/2013,5,1690.27
08/02/2013,6,1456.02
08/02/2013,7,1311.18
08/02/2013,8,1257.24
08/02/2013,9,1077.30
08/02/2013,10,1078.71
08/02/2013,11,1182.61
08/02/2013,12,1236.74
08/02/2013,13,1183.94
08/02/2013,14,1258.32
08/02/2013,15,1285.75
08/02/2013,16,1485.71
08/02/2013,17,1640.09
08/02/2013,18,1375.07
08/02/2013,19,1234.52
08/02/2013,20,1108.83
08/02/2013,21,1325.10
08/02/2013,22,1581.89
08/02/2013,23,1840.31
08/02/2013,24,1969.34
08/03/2013,1,1931.70
08/03/2013,2,1766.89
08/03/2013,3,1618.96
08/03/2013,4,1406.87
08/03/2013,5,1329.22
08/03/2013,6,1323.57
08/03/2013,7,1198.08
08/03/2013,8,864.03
08/03/2013,9,374.22
08/03/2013,10,220.76
08/03/2013,11,255.37
08/03/2013,12,334.44
08/03/2013,13,437.46
08/03/2013,14,548.70
08/03/2013,15,735.50
08/03/2013,16,837.93
08/03/2013,17,897.65
08/03/2013,18,1003.74
08/03/2013,19,1114.65
08/03/2013,20,994.30
08/03/2013,21,936.96
08/03/2013,22,1144.62
08/03/2013,23,1306.38
08/03/2013,24,1394.45
08/04/2013,1,1392.31
08/04/2013,2,1390.22
08/04/2013,3,1825.43
08/04/2013,4,1152.73
08/04/2013,5,1675.00
08/04/2013,6,1643.87
08/04/2013,7,1454.32
08/04/2013,8,1230.04
08/04/2013,9,1074.12
08/04/2013,10,906.02
08/04/2013,11,913.90
08/04/2013,12,1022.77
08/04/2013,13,991.89
08/04/2013,14,898.42
08/04/2013,15,858.99
08/04/2013,16,749.37
08/04/2013,17,790.42
08/04/2013,18,724.45
08/04/2013,19,752.22
08/04/2013,20,956.64
08/04/2013,21,1470.42
08/04/2013,22,2209.41
08/04/2013,23,2790.20
08/04/2013,24,3449.09
08/05/2013,1,3874.98
08/05/2013,2,3561.08
08/05/2013,3,3259.08
08/05/2013,4,2681.36
08/05/2013,5,2124.55
08/05/2013,6,1879.06
08/05/2013,7,2031.26
08/05/2013,8,1735.13
08/05/2013,9,1596.68
08/05/2013,10,1475.08
08/05/2013,11,1403.95
08/05/2013,12,1142.25
08/05/2013,13,1066.76
08/05/2013,14,956.53
08/05/2013,15,945.10
08/05/2013,16,943.71
08/05/2013,17,890.11
08/05/2013,18,829.46
08/05/2013,19,625.26
08/05/2013,20,509.88
08/05/2013,21,516.04
08/05/2013,22,563.51
08/05/2013,23,736.39
08/05/2013,24,852.31
08/06/2013,1,830.28
08/06/2013,2,797.95
08/06/2013,3,867.25
08/06/2013,4,795.33
08/06/2013,5,857.29
08/06/2013,6,970.48
08/06/2013,7,1497.91
08/06/2013,8,1577.33
08/06/2013,9,1422.00
08/06/2013,10,1329.41
08/06/2013,11,1261.98
08/06/2013,12,1537.44
08/06/2013,13,1586.51
08/06/2013,14,1819.94
08/06/2013,15,1926.95
08/06/2013,16,2146.33
08/06/2013,17,2266.88
08/06/2013,18,2214.16
08/06/2013,19,1933.91
08/06/2013,20,1736.96
08/06/2013,21,1959.66
08/06/2013,22,2259.10
08/06/2013,23,2720.48
08/06/2013,24,2726.26
08/07/2013,1,2613.38
08/07/2013,2,2541.03
08/07/2013,3,2194.63
08/07/2013,4,2184.16
08/07/2013,5,2172.18
08/07/2013,6,2270.60
08/07/2013,7,2131.76
08/07/2013,8,1960.46
08/07/2013,9,1523.36
08/07/2013,10,1159.05
08/07/2013,11,1122.03
08/07/2013,12,1246.65
08/07/2013,13,1367.88
08/07/2013,14,1252.95
08/07/2013,15,1141.55
08/07/2013,16,1010.30
08/07/2013,17,981.52
08/07/2013,18,918.90
08/07/2013,19,750.34
08/07/2013,20,644.70
08/07/2013,21,832.69
08/07/2013,22,1060.87
08/07/2013,23,1273.45
08/07/2013,24,1567.73
08/08/2013,1,1606.77
08/08/2013,2,1617.83
08/08/2013,3,1474.86
08/08/2013,4,1490.46
08/08/2013,5,2019.83
08/08/2013,6,1951.24
08/08/2013,7,1992.69
08/08/2013,8,1824.56
08/08/2013,9,1014.88
08/08/2013,10,514.95
08/08/2013,11,273.02
08/08/2013,12,233.06
08/08/2013,13,358.30
08/08/2013,14,314.59
08/08/2013,15,375.06
08/08/2013,16,428.76
08/08/2013,17,525.93
08/08/2013,18,521.96
08/08/2013,19,449.37
08/08/2013,20,436.92
08/08/2013,21,486.68
08/08/2013,22,596.86
08/08/2013,23,678.68
08/08/2013,24,695.19
08/09/2013,1,754.33
08/09/2013,2,865.67
08/09/2013,3,966.54
08/09/2013,4,1009.43
08/09/2013,5,1109.20
08/09/2013,6,1137.95
08/09/2013,7,1179.74
08/09/2013,8,1123.69
08/09/2013,9,722.85
08/09/2013,10,774.67
08/09/2013,11,1202.60
08/09/2013,12,1702.18
08/09/2013,13,1854.49
08/09/2013,14,1929.20
08/09/2013,15,1992.22
08/09/2013,16,1965.07
08/09/2013,17,1982.98
08/09/2013,18,1897.93
08/09/2013,19,1651.50
08/09/2013,20,1370.97
08/09/2013,21,1418.81
08/09/2013,22,1459.20
08/09/2013,23,1383.53
08/09/2013,24,1335.38
08/10/2013,1,1107.42
08/10/2013,2,772.87
08/10/2013,3,564.75
08/10/2013,4,445.41
08/10/2013,5,462.23
08/10/2013,6,469.69
08/10/2013,7,445.12
08/10/2013,8,388.32
08/10/2013,9,189.61
08/10/2013,10,92.09
08/10/2013,11,105.62
08/10/2013,12,101.71
08/10/2013,13,107.98
08/10/2013,14,153.63
08/10/2013,15,203.80
08/10/2013,16,351.45
08/10/2013,17,499.49
08/10/2013,18,239.42
08/10/2013,19,184.99
08/10/2013,20,176.59
08/10/2013,21,442.70
08/10/2013,22,667.57
08/10/2013,23,894.16
08/10/2013,24,1018.74
08/11/2013,1,1233.29
08/11/2013,2,1821.52
08/11/2013,3,2219.78
08/11/2013,4,2311.77
08/11/2013,5,2502.80
08/11/2013,6,2133.92
08/11/2013,7,1705.87
08/11/2013,8,1410.01
08/11/2013,9,1045.47
08/11/2013,10,957.20
08/11/2013,11,549.97
08/11/2013,12,355.96
08/11/2013,13,485.33
08/11/2013,14,693.99
08/11/2013,15,802.69
08/11/2013,16,841.47
08/11/2013,17,950.59
08/11/2013,18,816.66
08/11/2013,19,583.97
08/11/2013,20,538.58
08/11/2013,21,597.57
08/11/2013,22,694.36
08/11/2013,23,702.28
08/11/2013,24,686.49
08/12/2013,1,693.07
08/12/2013,2,596.46
08/12/2013,3,544.04
08/12/2013,4,576.87
08/12/2013,5,736.33
08/12/2013,6,918.37
08/12/2013,7,1069.48
08/12/2013,8,1051.90
08/12/2013,9,753.24
08/12/2013,10,599.02
08/12/2013,11,837.14
08/12/2013,12,894.26
08/12/2013,13,972.25
08/12/2013,14,1183.09
08/12/2013,15,1284.87
08/12/2013,16,1483.91
08/12/2013,17,1520.20
08/12/2013,18,1529.59
08/12/2013,19,1348.79
08/12/2013,20,1316.57
08/12/2013,21,1749.10
08/12/2013,22,2015.67
08/12/2013,23,2007.59
08/12/2013,24,1889.23
08/13/2013,1,1943.66
08/13/2013,2,2191.42
08/13/2013,3,2320.92
08/13/2013,4,2499.02
08/13/2013,5,2337.24
08/13/2013,6,2031.13
08/13/2013,7,1929.91
08/13/2013,8,1620.53
08/13/2013,9,1202.94
08/13/2013,10,1053.40
08/13/2013,11,1239.77
08/13/2013,12,1246.96
08/13/2013,13,1216.75
08/13/2013,14,1171.12
08/13/2013,15,1161.32
08/13/2013,16,1200.00
08/13/2013,17,1274.01
08/13/2013,18,1329.70
08/13/2013,19,1198.33
08/13/2013,20,996.30
08/13/2013,21,1154.28
08/13/2013,22,1368.90
08/13/2013,23,1399.25
08/13/2013,24,1413.39
08/14/2013,1,1478.71
08/14/2013,2,1496.23
08/14/2013,3,1389.65
08/14/2013,4,1313.65
08/14/2013,5,1319.84
08/14/2013,6,1387.53
08/14/2013,7,1265.40
08/14/2013,8,1228.13
08/14/2013,9,866.20
08/14/2013,10,510.64
08/14/2013,11,527.29
08/14/2013,12,464.90
08/14/2013,13,337.52
08/14/2013,14,242.81
08/14/2013,15,233.91
08/14/2013,16,288.22
08/14/2013,17,224.21
08/14/2013,18,226.47
08/14/2013,19,278.64
08/14/2013,20,406.46
08/14/2013,21,838.01
08/14/2013,22,1240.79
08/14/2013,23,1526.46
08/14/2013,24,1708.11
08/15/2013,1,1704.08
08/15/2013,2,1546.27
08/15/2013,3,1357.95
08/15/2013,4,1389.47
08/15/2013,5,1281.50
08/15/2013,6,1096.95
08/15/2013,7,855.24
08/15/2013,8,749.38
08/15/2013,9,591.09
08/15/2013,10,460.26
08/15/2013,11,543.58
08/15/2013,12,752.16
08/15/2013,13,977.60
08/15/2013,14,1186.16
08/15/2013,15,1202.79
08/15/2013,16,947.59
08/15/2013,17,860.78
08/15/2013,18,727.72
08/15/2013,19,563.25
08/15/2013,20,541.16
08/15/2013,21,744.46
08/15/2013,22,1120.27
08/15/2013,23,1583.36
08/15/2013,24,1782.07
08/16/2013,1,1680.30
08/16/2013,2,1395.70
08/16/2013,3,1255.81
08/16/2013,4,1158.30
08/16/2013,5,1076.81
08/16/2013,6,1057.70
08/16/2013,7,978.88
08/16/2013,8,945.14
08/16/2013,9,661.02
08/16/2013,10,518.23
