Date,lmp,wind,load,ng,coal
2/17/09 8:00 PM,31.95,865.5,42178.564,4.35,13
2/17/09 9:00 PM,31.2,861.5,40830.664,4.35,13
2/17/09 10:00 PM,29.36,810.4,38919.187,4.35,13
2/17/09 11:00 PM,25.25,797.2,36367.672,4.35,13
2/18/09 12:00 AM,24.43,791.8,34353.656,4.35,13
2/18/09 1:00 AM,21.25,801.9,33318.391,4.35,13
2/18/09 2:00 AM,20.91,690,32764.721,4.35,13
2/18/09 3:00 AM,22.16,585.4,32517.827,4.35,13
2/18/09 4:00 AM,20.43,617.3,33083.273,4.35,13
2/18/09 5:00 AM,22.41,656.7,34687.993,4.35,13
2/18/09 6:00 AM,29.07,547,37989.763,4.35,13
2/18/09 7:00 AM,32.18,578.8,40610.451,4.35,13
2/18/09 8:00 AM,35.59,624.9,41329.885,4.35,13
2/18/09 9:00 AM,30.96,766.2,41399.425,4.35,13
2/18/09 10:00 AM,31.92,852.4,41513.553,4.35,13
2/18/09 11:00 AM,31.16,907,41360.921,4.35,13
2/18/09 12:00 PM,30.29,943,41033.718,4.35,13
2/18/09 1:00 PM,30.18,1011.8,40661.452,4.35,13
2/18/09 2:00 PM,30.54,1060.1,40136.382,4.35,13
2/18/09 3:00 PM,29.74,1042.3,39648.411,4.35,13
2/18/09 4:00 PM,28.76,1048.4,39752.462,4.35,13
2/18/09 5:00 PM,29.55,1118.7,40277.462,4.35,13
2/18/09 6:00 PM,30.04,1124.3,41635.929,4.35,13
2/18/09 7:00 PM,34.09,1178.1,41970.496,4.35,13
2/18/09 8:00 PM,29.88,1251.9,41525.12,4.35,13
2/18/09 9:00 PM,29.5,1298.6,40512.92,4.35,13
2/18/09 10:00 PM,29.13,1300.1,38657.764,4.35,13
2/18/09 11:00 PM,26.46,1317.1,36261.378,4.35,13
2/19/09 12:00 AM,25.69,1279.4,34548.157,4.46,13
2/19/09 1:00 AM,26.58,1243,33743.767,4.46,13
2/19/09 2:00 AM,24.75,1266.7,33317.585,4.46,13
2/19/09 3:00 AM,24.87,1271.2,33438.931,4.46,13
2/19/09 4:00 AM,25.75,1227.6,34218.827,4.46,13
2/19/09 5:00 AM,27.06,1216.1,36079.273,4.46,13
2/19/09 6:00 AM,34.5,1153.1,39668.234,4.46,13
2/19/09 7:00 AM,39.17,1058.9,42260.964,4.46,13
2/19/09 8:00 AM,36.05,1005.4,42768.245,4.46,13
2/19/09 9:00 AM,35.84,1104.9,43188.958,4.46,13
2/19/09 10:00 AM,36.03,1117.5,43411.273,4.46,13
2/19/09 11:00 AM,34.58,1078.6,43299.224,4.46,13
2/19/09 12:00 PM,34.96,1030.5,43046.821,4.46,13
2/19/09 1:00 PM,33.49,1052.5,42704.491,4.46,13
2/19/09 2:00 PM,32.96,1091.9,42595.167,4.46,13
2/19/09 3:00 PM,32.56,1131.1,42235.883,4.46,13
2/19/09 4:00 PM,33,1185.1,42583.965,4.46,13
2/19/09 5:00 PM,34.06,1176.8,43565.012,4.46,13
2/19/09 6:00 PM,40.68,1094.8,45880.719,4.46,13
2/19/09 7:00 PM,68.38,1010,46818.08,4.46,13
2/19/09 8:00 PM,73.88,979.7,46340.467,4.46,13
2/19/09 9:00 PM,40.59,971.1,45370.74,4.46,13
2/19/09 10:00 PM,33.57,988.3,43332.26,4.46,13
2/19/09 11:00 PM,30.58,988.1,41087.507,4.46,13
2/20/09 12:00 AM,32.06,923.1,39353.845,4.21,13
2/20/09 1:00 AM,31.59,822.5,38367.192,4.21,13
2/20/09 2:00 AM,29.85,735.1,38020.879,4.21,13
2/20/09 3:00 AM,29.71,638.7,38024.968,4.21,13
2/20/09 4:00 AM,29.75,575.9,38520.282,4.21,13
2/20/09 5:00 AM,31.34,505.9,40183.323,4.21,13
2/20/09 6:00 AM,37.44,470.7,43359.412,4.21,13
2/20/09 7:00 AM,34.83,468.3,45430.046,4.21,13
2/20/09 8:00 AM,34.02,459.8,45219.354,4.21,13
2/20/09 9:00 AM,41.69,435.7,44863.916,4.21,13
2/20/09 10:00 AM,38.54,421.6,44317.911,4.21,13
2/20/09 11:00 AM,36.58,436.2,43715.856,4.21,13
2/20/09 12:00 PM,33.85,456.3,42838.709,4.21,13
2/20/09 1:00 PM,33.1,438.4,41931.124,4.21,13
2/20/09 2:00 PM,32.73,450.2,41137.557,4.21,13
2/20/09 3:00 PM,32.19,462.8,40304.924,4.21,13
2/20/09 4:00 PM,32.2,502.4,40239.992,4.21,13
2/20/09 5:00 PM,33.44,515.8,40864.997,4.21,13
2/20/09 6:00 PM,35.16,533.4,42789.54,4.21,13
2/20/09 7:00 PM,38.13,614.6,43539.952,4.21,13
2/20/09 8:00 PM,35.25,789.1,43123.234,4.21,13
2/20/09 9:00 PM,35.13,869.6,42521.951,4.21,13
2/20/09 10:00 PM,35.34,922.9,41093.416,4.21,13
2/20/09 11:00 PM,31.65,922.9,39294.804,4.21,13
2/21/09 12:00 AM,28.88,953.8,37645.853,4.21,13
2/21/09 1:00 AM,24.5,935.5,36739.302,4.21,13
2/21/09 2:00 AM,31.3,851.9,36302.351,4.21,13
2/21/09 3:00 AM,22.14,656.7,36120.266,4.21,13
2/21/09 4:00 AM,9.8,688.3,36331.648,4.21,13
2/21/09 5:00 AM,22.88,600.6,37018.471,4.21,13
2/21/09 6:00 AM,22.76,639.5,38042.321,4.21,13
2/21/09 7:00 AM,21.77,769,39023.393,4.21,13
2/21/09 8:00 AM,1.52,816,39610.575,4.21,13
2/21/09 9:00 AM,27.85,866,39786.691,4.21,13
2/21/09 10:00 AM,34.06,887.9,39503.933,4.21,13
2/21/09 11:00 AM,33.36,868.3,39013.707,4.21,13
2/21/09 12:00 PM,31.66,900.1,38045.481,4.21,13
2/21/09 1:00 PM,29.97,932.5,37255.061,4.21,13
2/21/09 2:00 PM,26.83,978.9,36477.398,4.21,13
2/21/09 3:00 PM,29.31,1017.4,36079.849,4.21,13
2/21/09 4:00 PM,28.23,1062,36111.841,4.21,13
2/21/09 5:00 PM,30.66,1138.2,37030.974,4.21,13
2/21/09 6:00 PM,34.31,1214.7,38856.989,4.21,13
2/21/09 7:00 PM,35.39,1257.7,39851.06,4.21,13
2/21/09 8:00 PM,35.43,1263.1,39562.463,4.21,13
2/21/09 9:00 PM,34.32,1258.6,38920.699,4.21,13
2/21/09 10:00 PM,32.69,1196.1,37760.192,4.21,13
2/21/09 11:00 PM,31.23,1063.4,36105.381,4.21,13
2/22/09 12:00 AM,28.99,959.5,34746.932,4.21,13
2/22/09 1:00 AM,28.92,851.3,33796.563,4.21,13
2/22/09 2:00 AM,28.93,871.8,33217.612,4.21,13
2/22/09 3:00 AM,27.25,919.9,33087.441,4.21,13
2/22/09 4:00 AM,27.83,907.8,33230.817,4.21,13
2/22/09 5:00 AM,27.36,875.9,33909.391,4.21,13
2/22/09 6:00 AM,28.43,793.9,34792.361,4.21,13
2/22/09 7:00 AM,30.35,755.5,35872.999,4.21,13
2/22/09 8:00 AM,31.7,736.9,36937.991,4.21,13
2/22/09 9:00 AM,32.97,691.9,37680.52,4.21,13
2/22/09 10:00 AM,33.48,625.6,37976.728,4.21,13
2/22/09 11:00 AM,33.66,613.5,37830.022,4.21,13
2/22/09 12:00 PM,33.13,693.5,37840.298,4.21,13
2/22/09 1:00 PM,31.18,962,37507.391,4.21,13
2/22/09 2:00 PM,30.26,1013.4,37371.44,4.21,13
2/22/09 3:00 PM,28.84,963.5,37228.528,4.21,13
2/22/09 4:00 PM,29.73,953.6,37712.626,4.21,13
2/22/09 5:00 PM,31.06,1000.2,39053.402,4.21,13
2/22/09 6:00 PM,42.61,949.5,41436.34,4.21,13
2/22/09 7:00 PM,76.96,917.1,42831.763,4.21,13
2/22/09 8:00 PM,56.95,902.8,42506.781,4.21,13
2/22/09 9:00 PM,35.43,838.4,41668.173,4.21,13
2/22/09 10:00 PM,33.09,859,40220.168,4.21,13
2/22/09 11:00 PM,30.02,858,38685.516,4.21,13
2/23/09 12:00 AM,31.85,822.4,37428.472,4.23,13
2/23/09 1:00 AM,31.93,736.2,36856.453,4.23,13
2/23/09 2:00 AM,29.7,681.8,36716.412,4.23,13
2/23/09 3:00 AM,28.46,690.8,37026.873,4.23,13
2/23/09 4:00 AM,28.87,672.7,37717.658,4.23,13
2/23/09 5:00 AM,29.88,630.8,39458.238,4.23,13
2/23/09 6:00 AM,41.07,615.9,42874.82,4.23,13
2/23/09 7:00 AM,71.06,613.2,45195.673,4.23,13
2/23/09 8:00 AM,35.09,580.3,45726.551,4.23,13
2/23/09 9:00 AM,50.53,522.6,45370.841,4.23,13
2/23/09 10:00 AM,43.49,501.4,44887.869,4.23,13
2/23/09 11:00 AM,35.59,516.1,44365.632,4.23,13
2/23/09 12:00 PM,30.13,536.8,43816.143,4.23,13
2/23/09 1:00 PM,31.59,527.2,43426.263,4.23,13
2/23/09 2:00 PM,30.45,528.6,42828.493,4.23,13
2/23/09 3:00 PM,29.61,533,42235.872,4.23,13
2/23/09 4:00 PM,28.96,525.2,42382.739,4.23,13
2/23/09 5:00 PM,31.84,515.4,43257.347,4.23,13
2/23/09 6:00 PM,43.87,532.2,45395.219,4.23,13
2/23/09 7:00 PM,41.86,551.5,46673.678,4.23,13
2/23/09 8:00 PM,61.74,543.6,46245.033,4.23,13
2/23/09 9:00 PM,63.58,547.7,45246.055,4.23,13
2/23/09 10:00 PM,31.72,590.3,43282.125,4.23,13
2/23/09 11:00 PM,30.77,634.5,41037.469,4.23,13
2/24/09 12:00 AM,33.53,702.7,39310.737,4.21,13
2/24/09 1:00 AM,32.12,733.5,38623.374,4.21,13
2/24/09 2:00 AM,30.14,794.7,38206.398,4.21,13
2/24/09 3:00 AM,31.75,792.5,38511.564,4.21,13
2/24/09 4:00 AM,11.57,822.6,39123.9,4.21,13
2/24/09 5:00 AM,4.05,785.4,40993.046,4.21,13
2/24/09 6:00 AM,117.1,819.2,44474.829,4.21,13
2/24/09 7:00 AM,53.49,762.5,46525.264,4.21,13
2/24/09 8:00 AM,56.21,699.4,46169.697,4.21,13
2/24/09 9:00 AM,35.68,563.1,45156.591,4.21,13
2/24/09 10:00 AM,32.42,682.4,44276.203,4.21,13
2/24/09 11:00 AM,29.62,756.9,43183.983,4.21,13
2/24/09 12:00 PM,31.94,738.8,42012.302,4.21,13
2/24/09 1:00 PM,30.04,654.2,41194.836,4.21,13
2/24/09 2:00 PM,29.2,592.7,40123.109,4.21,13
2/24/09 3:00 PM,24.16,570.3,39237.719,4.21,13
2/24/09 4:00 PM,25.97,553.7,39155.721,4.21,13
2/24/09 5:00 PM,28.26,544.6,40013.006,4.21,13
2/24/09 6:00 PM,37.7,585.3,42325.297,4.21,13
2/24/09 7:00 PM,35.39,665,44011.731,4.21,13
2/24/09 8:00 PM,32.28,703.9,44032.328,4.21,13
2/24/09 9:00 PM,30.87,743.7,43068.269,4.21,13
2/24/09 10:00 PM,30.62,800.8,41182.456,4.21,13
2/24/09 11:00 PM,30.61,792.7,39000.562,4.21,13
2/25/09 12:00 AM,27.58,734.2,37025.151,4.2,13
2/25/09 1:00 AM,28.83,761.7,36178.397,4.2,13
2/25/09 2:00 AM,21.36,805.1,35810.872,4.2,13
2/25/09 3:00 AM,24.38,769.9,35635.401,4.2,13
2/25/09 4:00 AM,-12.23,786.8,36155.85,4.2,13
2/25/09 5:00 AM,4.48,733.7,37750.546,4.2,13
2/25/09 6:00 AM,25.72,635.1,41095.767,4.2,13
2/25/09 7:00 AM,43.23,597.5,43129.176,4.2,13
2/25/09 8:00 AM,28.71,579.1,42930.594,4.2,13
2/25/09 9:00 AM,33.2,654.7,42078.405,4.2,13
2/25/09 10:00 AM,29.42,639.2,41118.833,4.2,13
2/25/09 11:00 AM,29.2,564.7,40115.19,4.2,13
2/25/09 12:00 PM,26.99,598,39191.073,4.2,13
2/25/09 1:00 PM,23.76,578.9,38339.728,4.2,13
2/25/09 2:00 PM,25.01,669.3,37474.161,4.2,13
2/25/09 3:00 PM,19.52,610.7,36678.169,4.2,13
2/25/09 4:00 PM,25.67,505,36537.228,4.2,13
2/25/09 5:00 PM,27.92,360.5,37097.315,4.2,13
2/25/09 6:00 PM,30.14,317.7,39053.271,4.2,13
2/25/09 7:00 PM,30.46,312.3,40114.188,4.2,13
2/25/09 8:00 PM,26.82,303.5,39764.532,4.2,13
2/25/09 9:00 PM,24.5,325.2,38676.84,4.2,13
2/25/09 10:00 PM,24.54,316.9,36706.772,4.2,13
2/25/09 11:00 PM,21.49,380.2,34376.468,4.2,13
2/26/09 12:00 AM,27.53,443.7,32575.924,4.08,13
2/26/09 1:00 AM,27.02,552.8,31575.84,4.08,13
2/26/09 2:00 AM,19.01,564.3,31090.614,4.08,13
2/26/09 3:00 AM,16.21,584.6,30868.244,4.08,13
2/26/09 4:00 AM,24.34,610,31346.742,4.08,13
2/26/09 5:00 AM,22.97,607.9,32969.58,4.08,13
2/26/09 6:00 AM,28.29,662,36221.663,4.08,13
2/26/09 7:00 AM,27.76,821.7,38545.299,4.08,13
2/26/09 8:00 AM,30.21,873.1,39042.922,4.08,13
2/26/09 9:00 AM,31.27,809.2,38851.198,4.08,13
2/26/09 10:00 AM,34.54,680.8,38827.938,4.08,13
2/26/09 11:00 AM,32.59,732.6,38569.979,4.08,13
2/26/09 12:00 PM,30.87,793.9,38332.014,4.08,13
2/26/09 1:00 PM,31.45,782.8,38165.262,4.08,13
2/26/09 2:00 PM,32.36,727.7,37801.503,4.08,13
2/26/09 3:00 PM,30.67,579.3,37409.672,4.08,13
2/26/09 4:00 PM,29.65,525.3,37417.98,4.08,13
2/26/09 5:00 PM,31.88,758.6,37826.15,4.08,13
2/26/09 6:00 PM,37.13,791,39289.853,4.08,13
2/26/09 7:00 PM,33.26,821,39634.219,4.08,13
2/26/09 8:00 PM,32.05,739.8,38960.835,4.08,13
2/26/09 9:00 PM,31.54,690.7,37817.632,4.08,13
2/26/09 10:00 PM,25.38,920.5,35569.721,4.08,13
2/26/09 11:00 PM,7.28,1042.3,33151.346,4.08,13
2/27/09 12:00 AM,16.43,1103.4,31080.617,4.04,13
2/27/09 1:00 AM,27.82,1124.7,29992.344,4.04,13
2/27/09 2:00 AM,26.55,1102.3,29465.815,4.04,13
2/27/09 3:00 AM,24.92,1141.1,29310.348,4.04,13
2/27/09 4:00 AM,25.39,1117.6,29589.354,4.04,13
2/27/09 5:00 AM,25.27,1095,31051.951,4.04,13
2/27/09 6:00 AM,29.19,1103.1,34169.85,4.04,13
2/27/09 7:00 AM,32.77,1120.4,36687.025,4.04,13
2/27/09 8:00 AM,32.11,1085.6,37633.57,4.04,13
2/27/09 9:00 AM,33.24,1044.5,38035.636,4.04,13
2/27/09 10:00 AM,34.09,1001.9,38231.504,4.04,13
2/27/09 11:00 AM,34.6,710.5,38281.058,4.04,13
2/27/09 12:00 PM,38.15,530.9,37945.571,4.04,13
2/27/09 1:00 PM,34.46,479.4,37799.138,4.04,13
2/27/09 2:00 PM,35.14,526.6,37549.077,4.04,13
2/27/09 3:00 PM,32.18,443.2,37304.283,4.04,13
2/27/09 4:00 PM,35.75,470.8,37376.273,4.04,13
2/27/09 5:00 PM,62.05,583.9,37847.185,4.04,13
2/27/09 6:00 PM,45.52,823.5,39096.585,4.04,13
2/27/09 7:00 PM,37.66,1053.7,39536.166,4.04,13
2/27/09 8:00 PM,35.49,1079.2,39048.805,4.04,13
2/27/09 9:00 PM,34.61,1052.4,38314.868,4.04,13
2/27/09 10:00 PM,31.73,1011.6,36867.233,4.04,13
2/27/09 11:00 PM,28.92,856.9,34964.22,4.04,13
2/28/09 12:00 AM,26.79,915,33261.027,4.04,13.025
2/28/09 1:00 AM,30.77,964.8,32208.8,4.04,13.025
2/28/09 2:00 AM,29.95,881.3,31660.241,4.04,13.025
2/28/09 3:00 AM,29.06,803,31435.866,4.04,13.025
2/28/09 4:00 AM,27.67,787.3,31645.677,4.04,13.025
2/28/09 5:00 AM,28.32,738.1,32388,4.04,13.025
2/28/09 6:00 AM,30.17,590.5,33679.653,4.04,13.025
2/28/09 7:00 AM,32.31,477,35037.792,4.04,13.025
2/28/09 8:00 AM,49.08,553.2,36427.513,4.04,13.025
2/28/09 9:00 AM,45.51,646,37732,4.04,13.025
2/28/09 10:00 AM,58.47,670.1,38378.365,4.04,13.025
2/28/09 11:00 AM,37.35,606.9,38353.038,4.04,13.025
2/28/09 12:00 PM,46.05,537.4,38006.053,4.04,13.025
2/28/09 1:00 PM,34.01,460.7,37369.733,4.04,13.025
2/28/09 2:00 PM,33.55,475.4,36813.774,4.04,13.025
2/28/09 3:00 PM,33.06,490.3,36405.086,4.04,13.025
2/28/09 4:00 PM,30.81,565.1,36594.492,4.04,13.025
2/28/09 5:00 PM,33.28,652.4,36978.282,4.04,13.025
2/28/09 6:00 PM,44.27,679.9,38564.847,4.04,13.025
2/28/09 7:00 PM,40.79,734.4,39687.553,4.04,13.025
2/28/09 8:00 PM,54.55,723,39386.473,4.04,13.025
2/28/09 9:00 PM,43.99,672.1,38671.403,4.04,13.025
2/28/09 10:00 PM,44.18,583.1,37444.123,4.04,13.025
2/28/09 11:00 PM,33.89,512.9,35917.041,4.04,13.025
3/1/09 12:00 AM,36.56,417.2,34547.261,4.04,13.05
3/1/09 1:00 AM,35.15,453.8,33620.179,4.04,13.05
3/1/09 2:00 AM,32.35,506.2,33238.845,4.04,13.05
3/1/09 3:00 AM,31.65,582.6,33118.617,4.04,13.05
3/1/09 4:00 AM,32.37,607.6,33131.733,4.04,13.05
3/1/09 5:00 AM,30.53,623.6,33741.803,4.04,13.05
3/1/09 6:00 AM,32.48,589,34434.877,4.04,13.05
3/1/09 7:00 AM,34.08,674.5,35276.549,4.04,13.05
3/1/09 8:00 AM,38.39,710.2,36271.348,4.04,13.05
3/1/09 9:00 AM,39.51,694.6,36969.25,4.04,13.05
3/1/09 10:00 AM,43.76,648.3,37061.014,4.04,13.05
3/1/09 11:00 AM,39.1,632.6,36993.003,4.04,13.05
3/1/09 12:00 PM,28.78,648.5,36875.197,4.04,13.05
3/1/09 1:00 PM,30.89,669.1,36587.504,4.04,13.05
3/1/09 2:00 PM,36.36,677.1,36426.184,4.04,13.05
3/1/09 3:00 PM,30.65,753.6,36544.023,4.04,13.05
3/1/09 4:00 PM,25.71,739.4,37005.558,4.04,13.05
3/1/09 5:00 PM,40.87,799.5,38123.105,4.04,13.05
3/1/09 6:00 PM,53.57,889.2,40145.748,4.04,13.05
3/1/09 7:00 PM,60.11,820.3,41703.545,4.04,13.05
3/1/09 8:00 PM,54.79,761.9,41573.806,4.04,13.05
3/1/09 9:00 PM,41.94,774.7,40820.498,4.04,13.05
3/1/09 10:00 PM,50.39,880,39501.758,4.04,13.05
3/1/09 11:00 PM,39.66,851,38098.858,4.04,13.05
3/2/09 12:00 AM,37.35,820.2,37005.531,4.36,13.075
3/2/09 1:00 AM,34.21,845.1,36610.771,4.36,13.075
3/2/09 2:00 AM,25.81,839.2,36492.882,4.36,13.075
3/2/09 3:00 AM,33.85,815.3,36758.778,4.36,13.075
3/2/09 4:00 AM,33.48,799.2,37527.914,4.36,13.075
3/2/09 5:00 AM,47.18,778,39429.745,4.36,13.075
3/2/09 6:00 AM,34.42,758.5,42660.679,4.36,13.075
3/2/09 7:00 AM,37.6,743.7,44851.287,4.36,13.075
3/2/09 8:00 AM,58.29,676.6,45604.757,4.36,13.075
3/2/09 9:00 AM,86.97,675.5,45894.614,4.36,13.075
3/2/09 10:00 AM,67.44,763.9,45734.078,4.36,13.075
3/2/09 11:00 AM,67.93,729.7,45413.202,4.36,13.075
3/2/09 12:00 PM,57.44,680.4,44764.152,4.36,13.075
3/2/09 1:00 PM,66.57,712.4,44358.099,4.36,13.075
3/2/09 2:00 PM,38.25,724.4,43671.309,4.36,13.075
3/2/09 3:00 PM,32.49,732.8,43030.459,4.36,13.075
3/2/09 4:00 PM,36.53,731.3,43263.59,4.36,13.075
3/2/09 5:00 PM,47.1,754,44136.472,4.36,13.075
3/2/09 6:00 PM,68.56,763.1,46478.784,4.36,13.075
3/2/09 7:00 PM,50.91,759,48154.253,4.36,13.075
3/2/09 8:00 PM,71.39,788.8,47711.243,4.36,13.075
3/2/09 9:00 PM,55.39,793.3,46546.338,4.36,13.075
3/2/09 10:00 PM,40.47,734,44559.555,4.36,13.075
3/2/09 11:00 PM,41.2,644.3,42531.547,4.36,13.075
3/3/09 12:00 AM,50.26,521.3,40840.883,4.43,13.1
3/3/09 1:00 AM,66.88,520.2,40024.177,4.43,13.1
3/3/09 2:00 AM,35.25,504.6,39796.844,4.43,13.1
3/3/09 3:00 AM,24.71,499,39849.681,4.43,13.1
3/3/09 4:00 AM,14.68,528.9,40425.147,4.43,13.1
3/3/09 5:00 AM,-18.83,516.5,42303.018,4.43,13.1
3/3/09 6:00 AM,68.75,515.4,45672.203,4.43,13.1
3/3/09 7:00 AM,66.61,523.1,47475.443,4.43,13.1
3/3/09 8:00 AM,66.83,474.7,47349.6,4.43,13.1
3/3/09 9:00 AM,64.78,409.9,46422.696,4.43,13.1
3/3/09 10:00 AM,58.46,434.1,45568.61,4.43,13.1
3/3/09 11:00 AM,49.71,479.9,44762.208,4.43,13.1
3/3/09 12:00 PM,45.97,448.3,43851.094,4.43,13.1
3/3/09 1:00 PM,44.68,493,42891.234,4.43,13.1
3/3/09 2:00 PM,38.67,487.9,41824.068,4.43,13.1
3/3/09 3:00 PM,25.72,529.8,41009.226,4.43,13.1
3/3/09 4:00 PM,32.76,548.5,40869.369,4.43,13.1
3/3/09 5:00 PM,45.16,557.5,41583.798,4.43,13.1
3/3/09 6:00 PM,49.43,532.2,43964.57,4.43,13.1
3/3/09 7:00 PM,42.11,535,45767.869,4.43,13.1
3/3/09 8:00 PM,48.18,555.1,45514.377,4.43,13.1
3/3/09 9:00 PM,43.45,597.6,44543.856,4.43,13.1
3/3/09 10:00 PM,40.99,586.5,42688.164,4.43,13.1
3/3/09 11:00 PM,30.13,575.1,40371.177,4.43,13.1
3/4/09 12:00 AM,29.77,640.7,38684.136,4.23,13.1
3/4/09 1:00 AM,-135.67,543.5,37907.652,4.23,13.1
3/4/09 2:00 AM,-51.5,517.8,37606.485,4.23,13.1
3/4/09 3:00 AM,-83.82,523.6,37551.29,4.23,13.1
3/4/09 4:00 AM,-31.14,570.6,38267.885,4.23,13.1
3/4/09 5:00 AM,-49.22,655.5,40033.912,4.23,13.1
3/4/09 6:00 AM,-63.7,704.9,43277.542,4.23,13.1
3/4/09 7:00 AM,35.4,675.1,45167.112,4.23,13.1
3/4/09 8:00 AM,35.73,542,44784.058,4.23,13.1
3/4/09 9:00 AM,33.87,509.7,43779.374,4.23,13.1
3/4/09 10:00 AM,26.69,515.6,42749.768,4.23,13.1
3/4/09 11:00 AM,36.23,457,41775.107,4.23,13.1
3/4/09 12:00 PM,12.68,383.6,40824.313,4.23,13.1
3/4/09 1:00 PM,-12.09,345.2,40037.812,4.23,13.1
3/4/09 2:00 PM,30.22,345.7,39027.672,4.23,13.1
3/4/09 3:00 PM,26.47,379.8,38099.45,4.23,13.1
3/4/09 4:00 PM,26.29,425.2,37793.635,4.23,13.1
3/4/09 5:00 PM,26.68,476,38321.164,4.23,13.1
3/4/09 6:00 PM,15.94,637.6,40511.251,4.23,13.1
3/4/09 7:00 PM,31.96,792.3,42363.053,4.23,13.1
3/4/09 8:00 PM,27.36,874.5,42510.944,4.23,13.1
3/4/09 9:00 PM,44.42,913.5,41537.177,4.23,13.1
3/4/09 10:00 PM,6.05,908.5,39705.534,4.23,13.1
3/4/09 11:00 PM,22.13,875.9,37265.44,4.23,13.1
3/5/09 12:00 AM,20.92,898.9,35601.516,4.22,13.1
3/5/09 1:00 AM,29.87,905.4,34740.774,4.22,13.1
3/5/09 2:00 AM,-31.58,898.6,34423.725,4.22,13.1
3/5/09 3:00 AM,18.47,896.4,34380.778,4.22,13.1
3/5/09 4:00 AM,24.91,889.6,34832.211,4.22,13.1
3/5/09 5:00 AM,27.84,889.6,36577.05,4.22,13.1
3/5/09 6:00 AM,-62.18,922.5,39949.986,4.22,13.1
3/5/09 7:00 AM,5.55,896.6,41641.216,4.22,13.1
3/5/09 8:00 AM,28.36,910.1,41405.116,4.22,13.1
3/5/09 9:00 AM,26.99,862.2,40553.107,4.22,13.1
3/5/09 10:00 AM,28.16,869.8,39721.694,4.22,13.1
3/5/09 11:00 AM,25.53,872.7,38809.065,4.22,13.1
3/5/09 12:00 PM,26.67,876.1,37885.548,4.22,13.1
3/5/09 1:00 PM,26.78,871,37261.016,4.22,13.1
3/5/09 2:00 PM,25.63,890.9,36586.915,4.22,13.1
3/5/09 3:00 PM,21.82,924.2,35785.004,4.22,13.1
3/5/09 4:00 PM,23.23,967.5,35545.312,4.22,13.1
3/5/09 5:00 PM,23.57,991.5,35802.247,4.22,13.1
3/5/09 6:00 PM,7.23,1094.5,37336.368,4.22,13.1
3/5/09 7:00 PM,34.83,1162.2,38925.898,4.22,13.1
3/5/09 8:00 PM,32.75,1201.8,38478.044,4.22,13.1
3/5/09 9:00 PM,30.57,1200,37388.115,4.22,13.1
3/5/09 10:00 PM,27.76,1127.3,35359.025,4.22,13.1
3/5/09 11:00 PM,-7.48,1118.7,33048.091,4.22,13.1
3/6/09 12:00 AM,-28.19,1068.8,30842.578,3.93,13.1
3/6/09 1:00 AM,28.21,1119.6,29735.921,3.93,13.1
3/6/09 2:00 AM,19.7,1243.3,29140.286,3.93,13.1
3/6/09 3:00 AM,-71.59,1245.2,28871.463,3.93,13.1
3/6/09 4:00 AM,12.41,1192.7,29135.411,3.93,13.1
3/6/09 5:00 AM,12.54,1228.3,30604.869,3.93,13.1
3/6/09 6:00 AM,22.88,1099.5,33497.495,3.93,13.1
3/6/09 7:00 AM,29.89,993.6,35354.457,3.93,13.1
3/6/09 8:00 AM,31.71,894.4,36070.861,3.93,13.1
3/6/09 9:00 AM,37.16,637.1,36145.217,3.93,13.1
3/6/09 10:00 AM,27.05,489.2,36137.142,3.93,13.1
3/6/09 11:00 AM,-3.19,386.4,35763.873,3.93,13.1
3/6/09 12:00 PM,-5.55,359.2,35301.833,3.93,13.1
3/6/09 1:00 PM,-0.63,364.2,34787.594,3.93,13.1
3/6/09 2:00 PM,29.45,342.8,34424.921,3.93,13.1
3/6/09 3:00 PM,29.66,249,33813.005,3.93,13.1
3/6/09 4:00 PM,28.51,319.4,33607.867,3.93,13.1
3/6/09 5:00 PM,27.99,424.2,33479.195,3.93,13.1
3/6/09 6:00 PM,36.65,514.1,34408.37,3.93,13.1
3/6/09 7:00 PM,32.65,605.3,35410.384,3.93,13.1
3/6/09 8:00 PM,28.32,586,34761.436,3.93,13.1
3/6/09 9:00 PM,27.92,648.7,33626.901,3.93,13.1
3/6/09 10:00 PM,25.37,728.5,31961.385,3.93,13.1
3/6/09 11:00 PM,23.53,785.2,29989.965,3.93,13.1
3/7/09 12:00 AM,22.62,835.8,28001.491,3.93,13.1
3/7/09 1:00 AM,24.09,868.1,26879.924,3.93,13.1
3/7/09 2:00 AM,15.54,946,26247.664,3.93,13.1
3/7/09 3:00 AM,22.52,789.3,25911.517,3.93,13.1
3/7/09 4:00 AM,25.47,735.1,26025.976,3.93,13.1
3/7/09 5:00 AM,24.32,647.7,26502.637,3.93,13.1
3/7/09 6:00 AM,24.53,492.4,27705.092,3.93,13.1
3/7/09 7:00 AM,26.22,574.5,28761.833,3.93,13.1
3/7/09 8:00 AM,28.51,507.1,30211.292,3.93,13.1
3/7/09 9:00 AM,30.01,465.8,31377.246,3.93,13.1
3/7/09 10:00 AM,30.75,697.9,32209.639,3.93,13.1
3/7/09 11:00 AM,30.5,745.9,32521.744,3.93,13.1
3/7/09 12:00 PM,30.5,501.5,31934.074,3.93,13.1
