Market Day,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),MISO ActualLoad (MWh),MISO ISO MTLF (MWh),MISO MTLF (MWh),Midwest ISO ActualLoad (MWh),Midwest ISO MTLF (MWh),North ActualLoad (MWh),North MTLF (MWh),South ActualLoad (MWh),South MTLF (MWh),West ActualLoad (MWh),West MTLF (MWh)
07/18/2014,40953.79625,41629.625,,,76887.42125,,77756.625,,,17272.7525,17128.0416667,18660.8725,18998.9583333,,
07/19/2014,38258.25375,39704.0833333,,,73052.4591667,,74716.125,,,16160.00875,16370.875,18634.1966667,18641.1666667,,
07/20/2014,39497.7595833,40494.625,,,76494.17375,,77187.875,,,17371.7266667,17144.2083333,19624.6875,19549.0416667,,
07/21/2014,48074.9445833,48195.25,,,91105.6375,,90369.7083333,,,20942.6720833,20910.625,22088.0208333,21263.8333333,,
07/22/2014,51740.9079167,53276.4583333,,,94844.56875,,97317.375,,,20650.6658333,21545.5416667,22452.995,22495.375,,
07/23/2014,45983.6845833,47852.0833333,,,86795.3216667,,88681.4166667,,,18622.1345833,18477.25,22189.5025,22352.0833333,,
07/24/2014,42177.0725,42508.6666667,,,82053.4858333,,82950.4583333,,,17892.6325,18042.6666667,21983.7808333,22399.125,,
07/25/2014,40831.6133333,42759.7083333,,,81454.8620833,,83033.375,,,17840.4641667,18459.5,22782.7845833,21814.1666667,,
07/26/2014,41886.2841667,43491.4166667,,,82806.1566667,,83671.4166667,,,17640.315,17654.7916667,23279.5575,22525.2083333,,
07/27/2014,41873.9695833,42654.75,,,80992.0279167,,81564.875,,,15540.7320833,15751.6666667,23577.32625,23158.4583333,,
07/28/2014,40539.7691667,42060.5833333,,,81538.59,,82518.5416667,,,16792.47875,16666.4166667,24206.3420833,23791.5416667,,
07/29/2014,40534.2808333,41154.1666667,,,80222.4383333,,81172.0,,,17198.0033333,17136.25,22490.1541667,22881.5833333,,
07/30/2014,41822.6895833,41650.5416667,,,80646.3383333,,80618.4166667,,,17579.1516667,17440.2083333,21244.4970833,21527.6666667,,
07/31/2014,43303.8204167,43112.3333333,,,82068.4079167,,81802.7916667,,,18026.8691667,17935.7916667,20737.7183333,20754.6666667,,
08/01/2014,43435.5883333,44117.0416667,,,81755.9295833,,82390.2916667,,,18147.0125,17987.1666667,20173.32875,20286.0833333,,
08/02/2014,39893.1554167,41230.75,,,77218.2770833,,77729.8333333,,,17055.5541667,16835.0416667,20269.5675,19664.0416667,,
08/03/2014,40474.6554167,40518.4166667,,,78596.5679167,,78011.7916667,,,17128.1845833,16973.2083333,20993.7279167,20520.1666667,,
08/04/2014,46187.7416667,46654.2916667,,,87334.2504167,,87702.5416667,,,18841.1295833,18646.375,22305.3791667,22401.875,,
08/05/2014,45446.5716667,46959.0833333,,,86660.24875,,88304.4166667,,,18031.8116667,18177.2916667,23181.8654167,23168.0416667,,
08/06/2014,45345.3975,45434.0,,,87372.6391667,,86610.375,,,17940.0529167,17560.0416667,24087.18875,23616.3333333,,
08/07/2014,43938.2483333,45025.5416667,,,85821.0416667,,86998.4166667,,,17942.2345833,17645.2916667,23940.55875,24327.5833333,,
08/08/2014,43486.5083333,43438.0833333,,,85532.3858333,,85170.8333333,,,18068.7558333,17659.25,23977.1216667,24073.5,,
08/09/2014,40348.2666667,40659.125,,,79347.3895833,,80349.125,,,16416.5395833,16531.2083333,22582.5833333,23158.7916667,,
08/10/2014,40852.1025,41396.75,,,78839.86,,80073.8333333,,,16175.135,16007.1666667,21812.6225,22669.9166667,,
08/11/2014,45650.1670833,46069.625,,,85841.4870833,,86778.625,,,17489.8591667,17539.0833333,22701.4608333,23169.9166667,,
08/12/2014,42032.6425,42665.3333333,,,81596.44,,82489.5416667,,,16874.8275,17081.5416667,22688.97,22742.6666667,,
08/13/2014,41882.265,42815.0833333,,,81903.2645833,,82766.7916667,,,17744.4620833,17547.2083333,22276.5375,22404.5,,
08/14/2014,41909.1916667,42092.1666667,,,81571.65625,,81912.5,,,17777.6629167,17654.625,21884.8016667,22165.7083333,,
08/15/2014,40859.5979167,41915.6666667,,,81163.58875,,82334.5,,,18026.9741667,17953.0,22277.0166667,22465.8333333,,
08/16/2014,38854.4670833,39545.2083333,,,78811.5225,,78659.875,,,17103.6454167,16940.6666667,22853.41,22174.0,,
08/17/2014,38156.385,38994.875,,,77441.85625,,78098.3333333,,,16573.61625,16274.9166667,22711.855,22828.5416667,,
08/18/2014,45027.03375,45485.625,,,87215.9383333,,87797.0416667,,,18965.5658333,18793.0416667,23223.33875,23518.375,,
08/19/2014,46931.2858333,47933.8333333,,,89138.38875,,90465.875,,,18735.58,18652.2916667,23471.5229167,23879.75,,
08/20/2014,47135.8579167,49011.6666667,,,89396.42125,,92226.0833333,,,18649.86625,19180.75,23610.6970833,24033.6666667,,
08/21/2014,48573.8316667,49497.0833333,,,91603.9916667,,93551.125,,,19264.4575,19991.5,23765.7025,24062.5416667,,
08/22/2014,49970.8525,50781.5416667,,,93554.2329167,,94532.5,,,19257.5129167,19503.7916667,24325.8675,24247.1666667,,
08/23/2014,46236.17,46609.7916667,,,88024.7091667,,88147.2083333,,,17378.8633333,17708.125,24409.6758333,23829.2916667,,
08/24/2014,45495.3166667,45721.0,,,88190.12875,,88104.4583333,,,18373.80875,18153.9583333,24321.0033333,24229.5,,
08/25/2014,52016.8741667,53023.4583333,,,95658.47625,,96827.0,,,19291.30625,19503.9583333,24350.2958333,24299.5833333,,
08/26/2014,50804.3570833,52691.4583333,,,91685.1175,,93325.2916667,,,17396.8983333,17351.5416667,23483.8620833,23282.2916667,,
08/27/2014,47869.0866667,49564.5833333,,,88595.4116667,,89708.4166667,,,17346.53125,17060.2916667,23379.79375,23083.5416667,,
08/28/2014,45868.4920833,46859.25,,,86240.0529167,,87055.9166667,,,17197.6979167,16990.625,23173.8629167,23206.0416667,,
08/29/2014,45862.2245833,46773.1666667,,,85719.8533333,,87005.9583333,,,17730.1420833,17592.2083333,22127.4866667,22640.5833333,,
08/30/2014,42452.9091667,43113.9583333,,,78205.665,,78724.6666667,,,15818.3933333,15550.25,19934.3625,20060.4583333,,
08/31/2014,41783.2808333,40596.75,,,78467.425,,75565.4166667,,,15833.6316667,15315.7916667,20850.5125,19652.875,,
09/01/2014,42167.5316667,43043.9583333,,,80018.41,,80059.7083333,,,15743.6825,15553.125,22107.1958333,21462.625,,
09/02/2014,45167.8204167,45554.75,,,84911.3870833,,85215.5416667,,,17209.6091667,16878.0833333,22533.9575,22782.7083333,,
09/03/2014,46206.695,46241.75,,,86569.6533333,,86778.4166667,,,17739.6854167,17856.0,22623.2729167,22680.6666667,,
09/04/2014,49043.8583333,50109.875,,,91799.9054167,,92407.3333333,,,19355.3616667,19323.625,23400.6854167,22973.8333333,,
09/05/2014,50835.8975,49542.1666667,,,89657.025,,89006.125,,,16295.805,16675.5833333,22525.3225,22788.375,,
09/06/2014,38066.84875,39450.9166667,,,73880.7520833,,74525.9583333,,,14388.4870833,13966.7916667,21425.41625,21108.25,,
09/07/2014,35603.6275,35386.5,,,70616.2370833,,69794.5833333,,,14328.1254167,13945.0833333,20684.4841667,20463.0,,
09/08/2014,41193.6383333,40962.0,,,79875.9254167,,78824.5416667,,,16241.515,16035.625,22440.7720833,21826.9166667,,
09/09/2014,42833.0729167,43383.875,,,83111.1145833,,83620.75,,,16700.3054167,17056.0833333,23577.73625,23180.7916667,,
09/10/2014,44200.8970833,43989.7916667,,,84316.9195833,,82922.75,,,15897.5195833,15682.9583333,24218.5029167,23250.0,,
09/11/2014,38620.985,40286.0,,,76918.6854167,,78795.875,,,15246.5720833,15260.0833333,23051.1283333,23249.7916667,,
09/12/2014,36992.21,36457.7083333,,,73208.8991667,,72956.8333333,,,15129.9325,14963.2916667,21086.7566667,21535.8333333,,
09/13/2014,33499.0133333,33198.5,,,65688.37875,,65399.7083333,,,13901.4275,13738.5416667,18287.9379167,18462.6666667,,
09/14/2014,32795.5708333,32015.9166667,,,64991.5354167,,64216.375,,,13511.2745833,13564.0,18684.69,18636.4583333,,
09/15/2014,37792.56625,37489.2916667,,,74017.6241667,,73200.6666667,,,15229.4479167,15105.2916667,20995.61,20606.0833333,,
09/16/2014,37805.2795833,37877.0,,,74427.7625,,74313.6666667,,,15386.1808333,15282.0833333,21236.3020833,21154.5833333,,
09/17/2014,37886.6870833,38142.875,,,74878.66125,,75081.5833333,,,15678.6404167,15551.7083333,21313.33375,21387.0,,
09/18/2014,38328.315,38296.9583333,,,74798.2566667,,75288.25,,,15846.7670833,15851.0833333,20623.1745833,21140.2083333,,
09/19/2014,38259.3629167,37944.0833333,,,75222.1966667,,74306.75,,,16091.3654167,15956.375,20871.4683333,20406.2916667,,
09/20/2014,36677.88625,36562.1666667,,,72487.9479167,,71672.4583333,,,15040.8091667,14767.375,20769.2525,20342.9166667,,
09/21/2014,34910.4541667,33557.1666667,,,69296.8183333,,68305.9166667,,,13687.96875,13917.875,20698.3954167,20830.875,,
09/22/2014,37691.1125,38350.9166667,,,73763.305,,74428.0416667,,,15466.4641667,15255.8333333,20605.7283333,20821.2916667,,
09/23/2014,38346.0029167,38037.4166667,,,72855.61625,,73322.6666667,,,15707.355,15672.4583333,18802.2583333,19612.7916667,,
09/24/2014,38888.79375,38672.5833333,,,73729.21625,,73651.875,,,15714.73125,15838.0833333,19125.69125,19141.2083333,,
09/25/2014,39753.8816667,39401.7083333,,,75267.56,,74888.5416667,,,16354.8075,16169.875,19158.8708333,19316.9583333,,
09/26/2014,39982.0125,39222.5416667,,,75578.945,,74675.75,,,16540.0816667,16296.25,19056.8508333,19156.9583333,,
09/27/2014,36690.7320833,36101.0833333,,,70873.7525,,69721.4166667,,,15562.0083333,15194.9583333,18621.0120833,18425.375,,
09/28/2014,35937.1775,35503.125,,,69940.3741667,,68777.0833333,,,15154.1358333,14830.875,18849.0608333,18443.0833333,,
09/29/2014,40896.5125,40483.0416667,,,77287.3025,,76519.0416667,,,16029.87875,16252.125,20360.91125,19783.875,,
09/30/2014,39364.68125,39887.0416667,,,75923.0458333,,76077.4166667,,,15690.98125,15623.2083333,20867.3833333,20567.1666667,,
10/01/2014,39550.68625,39292.9583333,,,76267.7329167,,76283.25,,,15829.37625,15634.2083333,20887.6704167,21356.0833333,,
10/02/2014,40294.3204167,40780.4166667,,,78067.3229167,,77693.75,,,15836.4495833,15790.5,21936.5529167,21122.8333333,,
10/03/2014,37995.7458333,38312.375,,,72215.7491667,,74003.8333333,,,15549.0020833,15619.875,18671.00125,20071.5833333,,
10/04/2014,34174.6975,34563.125,,,64163.49875,,65016.0,,,14412.92875,14385.75,15575.8725,16067.125,,
10/05/2014,33326.6154167,33226.875,,,63375.3775,,63238.5833333,,,14089.1391667,14067.25,15959.6229167,15944.4583333,,
10/06/2014,37508.3416667,37528.25,,,70682.9975,,70837.6666667,,,15631.53125,15619.0,17543.1245833,17690.4166667,,
10/07/2014,37919.6645833,37782.0,,,73001.3445833,,72598.4583333,,,15576.2491667,15648.5416667,19505.4308333,19167.9166667,,
10/08/2014,37877.17375,37485.25,,,73278.8508333,,73323.7916667,,,15590.3916667,15585.25,19811.2854167,20253.2916667,,
10/09/2014,37933.2379167,37522.4166667,,,73886.6483333,,73576.8333333,,,15730.4720833,15657.5,20222.9383333,20396.9166667,,
10/10/2014,37498.71875,37171.4583333,,,73367.8054167,,72838.4166667,,,15583.4591667,15489.5833333,20285.6275,20177.375,,
10/11/2014,34192.4095833,33954.1666667,,,67047.8583333,,66733.3333333,,,14325.7541667,14136.6666667,18529.6945833,18642.5,,
10/12/2014,33165.5116667,32741.3333333,,,65274.1720833,,64361.625,,,13913.6041667,13843.9166667,18195.05625,17776.375,,
10/13/2014,38308.2875,38136.875,,,72348.6804167,,71846.9583333,,,15543.135,15311.25,18497.2579167,18398.8333333,,
10/14/2014,38477.5779167,38476.375,,,70313.6983333,,70804.6666667,,,15622.2791667,15645.1666667,16213.84125,16683.125,,
10/15/2014,38099.37125,38011.7083333,,,69808.6,,69947.4583333,,,15578.4991667,15523.0,16130.7295833,16412.75,,
10/16/2014,38115.9325,37860.375,,,70546.4408333,,70313.5,,,15553.8020833,15640.75,16876.70625,16812.375,,
10/17/2014,37512.8766667,37028.7083333,,,70540.4429167,,69690.8333333,,,15437.5220833,15397.5,17590.0441667,17264.625,,
10/18/2014,34669.48875,34131.75,,,66124.3154167,,65016.9583333,,,14383.5954167,14120.4166667,17071.23125,16764.7916667,,
10/19/2014,33761.1254167,33679.875,,,64072.5375,,63919.625,,,14150.41,13856.0,16161.0020833,16383.75,,
10/20/2014,38101.9258333,37898.1666667,,,70675.95875,,70780.4583333,,,15621.5225,15673.0416667,16952.5104167,17209.25,,
10/21/2014,38600.75125,38581.4583333,,,71543.2420833,,71766.125,,,15823.8816667,15872.5416667,17118.6091667,17312.125,,
10/22/2014,38682.35,38811.0416667,,,71585.9420833,,71801.7916667,,,15833.6041667,15839.9166667,17069.9879167,17150.8333333,,
10/23/2014,38862.67625,38825.8333333,,,71344.95125,,71511.6666667,,,15912.9166667,15726.4166667,16569.3583333,16959.4166667,,
10/24/2014,37863.3083333,38127.8333333,,,70038.6858333,,70240.0833333,,,15714.4479167,15600.5833333,16460.9295833,16511.6666667,,
10/25/2014,34193.6191667,34610.7916667,,,64836.5429167,,64925.875,,,14329.1675,14225.6666667,16313.75625,16089.4166667,,
10/26/2014,32965.6008333,33277.0,,,63997.0066667,,63852.5,,,14263.71625,13958.7916667,16767.6895833,16616.7083333,,
10/27/2014,38494.85625,38666.1666667,,,72226.65875,,72356.375,,,16070.69125,15866.5416667,17661.11125,17823.6666667,,
10/28/2014,37799.6395833,38384.6666667,,,72092.4370833,,72183.4583333,,,16342.7066667,16201.25,17950.0908333,17597.5416667,,
10/29/2014,38228.4916667,38581.4583333,,,72121.9408333,,72425.2916667,,,16476.7208333,16316.4166667,17416.7283333,17527.4166667,,
10/30/2014,38939.8004167,39022.625,,,72119.6108333,,72443.125,,,16742.4529167,16396.4583333,16437.3575,17024.0416667,,
10/31/2014,39221.0229167,39072.6666667,,,72048.3904167,,71342.5833333,,,16715.2241667,16463.25,16112.1433333,15806.6666667,,
11/01/2014,36878.60125,37209.125,,,68927.3570833,,69233.75,,,15792.44,15465.875,16256.3158333,16558.75,,
11/02/2014,35956.8,34979.7916667,,,67662.6929167,,65451.7916667,,,15016.0779167,14778.6666667,16689.815,15693.3333333,,
11/03/2014,38670.89625,39892.7916667,,,71717.5791667,,73063.5416667,,,16398.0808333,16427.875,16648.6020833,16742.875,,
11/04/2014,38743.8041667,39072.5833333,,,71774.52625,,72172.8333333,,,16493.57625,16578.9166667,16537.1458333,16521.3333333,,
11/05/2014,39229.01625,39441.0,,,72572.40625,,72760.1666667,,,16762.83125,16589.25,16580.55875,16729.9166667,,
11/06/2014,40052.8508333,39957.6666667,,,73291.25125,,73213.125,,,16743.4670833,16906.2083333,16494.9333333,16349.25,,
11/07/2014,39948.2795833,40337.8333333,,,73386.15,,74003.2916667,,,16836.3554167,16623.9583333,16601.515,17041.5,,
11/08/2014,36889.905,36984.25,,,68661.9808333,,68356.3333333,,,15447.4275,15650.625,16324.6483333,15721.4583333,,
11/09/2014,35705.2516667,36253.75,,,66812.3566667,,66894.5,,,15178.3983333,15073.9166667,15928.7066667,15566.8333333,,
11/10/2014,38967.2483333,39544.6666667,,,73029.065,,72718.2083333,,,17193.17,16826.4583333,16868.6466667,16347.0833333,,
11/11/2014,40099.9908333,40399.4166667,,,74759.55625,,75007.8333333,,,17894.3875,17860.4166667,16765.1779167,16748.0,,
11/12/2014,42902.8933333,42719.125,,,79613.5491667,,78243.7916667,,,18216.735,18266.2916667,18493.9208333,17258.375,,
11/13/2014,44310.6033333,44621.5416667,,,83932.9975,,82914.875,,,18305.0733333,18572.2083333,21317.3208333,19721.125,,
11/14/2014,43794.73125,44606.1666667,,,84077.5204167,,84375.0,,,18230.4758333,18520.6666667,22052.3133333,21248.1666667,,
11/15/2014,40605.8625,40913.8333333,,,78214.355,,77644.2083333,,,17325.7658333,17074.4166667,20282.7266667,19655.9583333,,
11/16/2014,39200.48,40051.1666667,,,74050.4183333,,74823.0416667,,,17022.1558333,17049.125,17827.7825,17722.75,,
11/17/2014,45422.65625,45845.7916667,,,85261.8191667,,85029.0416667,,,19054.6816667,19047.7083333,20784.48125,20135.5416667,,
11/18/2014,47411.7370833,47781.0833333,,,89050.3258333,,88857.375,,,19001.825,19424.9583333,22636.76375,21651.3333333,,
11/19/2014,45991.8104167,47271.6666667,,,85760.38875,,87051.25,,,18686.0858333,18991.1666667,21082.4925,20788.4166667,,
11/20/2014,45403.6179167,47386.7083333,,,82798.7154167,,86119.875,,,18814.46125,19074.7916667,18580.63625,19658.375,,
11/21/2014,44671.8425,44790.9583333,,,80659.1595833,,80536.4166667,,,18585.3975,18340.1666667,17401.9195833,17405.2916667,,
11/22/2014,38768.0795833,39060.5833333,,,71212.2183333,,71701.9166667,,,16242.1125,16538.0833333,16202.02625,16103.25,,
11/23/2014,35947.70875,36555.125,,,67201.9104167,,67842.9583333,,,15571.8879167,15479.0,15682.31375,15808.8333333,,
11/24/2014,40936.83,41492.2083333,,,76020.5904167,,76486.5,,,18282.6433333,17772.5416667,16801.1170833,17221.75,,
11/25/2014,43235.4804167,43401.125,,,80643.35375,,79824.4583333,,,18406.09375,18454.625,19001.7795833,17968.7083333,,
11/26/2014,43547.775,43035.7083333,,,80952.7675,,79799.5,,,18306.6229167,18237.0,19098.3695833,18526.7916667,,
11/27/2014,38029.4441667,38483.0,,,72223.6641667,,72253.375,,,16941.4283333,16487.0416667,17252.7916667,17283.3333333,,
11/28/2014,38919.01875,38685.4166667,,,73857.735,,72284.4166667,,,16900.3020833,16846.8333333,18038.4141667,16752.1666667,,
11/29/2014,36479.9670833,36467.75,,,68584.7495833,,68320.4583333,,,15926.5745833,15854.9583333,16178.2079167,15997.75,,
11/30/2014,35241.00375,35876.875,,,67819.8491667,,67748.5833333,,,17071.12625,16435.6666667,15507.7191667,15436.0416667,,
12/01/2014,44066.3529167,42587.0833333,,,80774.05,,78293.375,,,19505.61625,18973.0416667,17202.0808333,16733.25,,
12/02/2014,45287.06625,44985.1666667,,,82720.245,,81930.9166667,,,19261.15125,19283.0,18172.0275,17662.75,,
12/03/2014,43734.0629167,45054.9166667,,,80022.8675,,81721.9583333,,,18676.0870833,18935.4166667,17612.7175,17731.625,,
12/04/2014,44555.3575,44632.4583333,,,80179.5804167,,80414.2916667,,,18481.3645833,18581.3333333,17142.8583333,17200.5,,
12/05/2014,42620.7054167,42689.0416667,,,77362.9579167,,77101.2083333,,,17775.245,17779.125,16967.0075,16633.0416667,,
12/06/2014,39779.0775,40364.125,,,72970.7175,,72971.375,,,16777.0583333,16752.9583333,16414.5816667,15854.2916667,,
12/07/2014,39557.15375,39882.8333333,,,73113.6916667,,73391.0833333,,,16530.5775,16368.75,17025.9604167,17139.5,,
12/08/2014,43005.8670833,42566.2916667,,,79066.1408333,,78427.25,,,17896.1654167,17729.2916667,18164.1083333,18131.6666667,,
12/09/2014,43528.9716667,44204.875,,,80526.4554167,,80606.375,,,18255.6241667,18310.5833333,18741.8595833,18090.9166667,,
12/10/2014,44033.4566667,44906.0,,,81478.7625,,81959.625,,,18065.23125,18087.5,19380.0745833,18966.125,,
12/11/2014,44254.38,44404.75,,,81253.0983333,,81126.5833333,,,17874.9570833,17818.9583333,19123.76125,18902.875,,
12/12/2014,43603.9666667,43430.7083333,,,79127.57875,,79269.4583333,,,17375.88625,17343.875,18147.7258333,18494.875,,
12/13/2014,38878.8233333,40079.6666667,,,71466.1820833,,73109.4166667,,,15781.5529167,15978.5,16805.8058333,17051.25,,
12/14/2014,36476.8775,37722.9166667,,,68336.2766667,,69618.5833333,,,15254.6945833,15380.9583333,16604.7045833,16514.7083333,,
12/15/2014,40889.3741667,40984.2916667,,,75027.675,,75088.8333333,,,17085.1416667,17018.2083333,17053.1591667,17086.3333333,,
12/16/2014,42601.3991667,42605.3333333,,,78506.4483333,,78434.0416667,,,18227.2004167,18048.6666667,17677.84875,17780.0416667,,
12/17/2014,44695.5179167,44752.75,,,82725.72,,82158.2083333,,,18587.1166667,18432.1666667,19443.0854167,18973.2916667,,
12/18/2014,45123.0770833,44955.0833333,,,82101.7166667,,81936.3333333,,,18494.8104167,18371.25,18483.8291667,18610.0,,
12/19/2014,44217.5875,44572.8333333,,,80667.6391667,,81140.875,,,17881.2195833,18058.7916667,18568.8320833,18509.25,,
12/20/2014,40821.0254167,40874.5,,,75736.8333333,,75568.8333333,,,16555.4075,16537.375,18360.4004167,18156.9583333,,
12/21/2014,39300.5008333,39460.3333333,,,73432.2154167,,73436.3333333,,,16174.5220833,16125.5416667,17957.1925,17850.4583333,,
12/22/2014,42002.2075,42042.9583333,,,76633.2170833,,77223.125,,,17279.5270833,17452.0833333,17351.4825,17728.0833333,,
12/23/2014,39796.8358333,41322.25,,,74117.0591667,,76243.875,,,17229.9491667,17562.2083333,17090.2741667,17359.4166667,,
12/24/2014,36377.9816667,37506.9583333,,,70236.74125,,71521.4166667,,,16009.8195833,16118.8333333,17848.94,17895.625,,
12/25/2014,34099.2045833,35110.5,,,66447.2275,,67740.3333333,,,14732.2120833,15053.9583333,17615.8108333,17575.875,,
12/26/2014,35706.01125,36065.875,,,68682.6245833,,68490.3333333,,,15925.8358333,15690.1666667,17050.7775,16734.2916667,,
12/27/2014,35794.4591667,35648.5833333,,,67846.84875,,67824.2916667,,,16069.7554167,15859.2083333,15982.6341667,16316.5,,
12/28/2014,37378.8075,36699.0833333,,,71313.455,,69415.9583333,,,16572.82125,16095.625,17361.82625,16621.25,,
12/29/2014,41518.6504167,41380.5,,,78919.5670833,,78357.125,,,18630.1475,18315.625,18770.7691667,18661.0,,
12/30/2014,42998.9195833,43526.2083333,,,82089.5770833,,82371.0,,,19507.06125,19422.5833333,19583.59625,19422.2083333,,
12/31/2014,42932.8466667,42717.2916667,,,82253.2516667,,81859.0416667,,,18880.74125,18891.0833333,20439.66375,20250.6666667,,
01/01/2015,39335.0075,40084.7083333,,,75102.6795833,,76545.0416667,,,16674.9545833,17281.0,19092.7175,19179.3333333,,
01/02/2015,39870.3254167,40177.75,,,75160.3108333,,74815.0,,,17486.8520833,16744.875,17803.1333333,17892.375,,
01/03/2015,38361.57,38040.9583333,,,71701.3083333,,71451.6666667,,,16891.2545833,16700.4166667,16448.48375,16710.2916667,,
01/04/2015,39512.9795833,40688.2916667,,,75516.7875,,76430.875,,,18304.8016667,18000.4583333,17699.00625,17742.125,,
01/05/2015,48069.6904167,47405.375,,,89819.6370833,,88543.7083333,,,20121.65875,20143.0416667,21628.2879167,20995.2916667,,
01/06/2015,47643.28875,47989.2083333,,,88622.69,,89283.0416667,,,20052.8908333,20314.125,20926.5104167,20979.7083333,,
01/07/2015,50785.16125,50716.0833333,,,93147.9129167,,93593.8333333,,,20590.6033333,20742.0833333,21772.1483333,22135.6666667,,
01/08/2015,52051.2791667,51776.4583333,,,98321.5258333,,97661.875,,,20462.0983333,20611.7916667,25808.1483333,25273.625,,
01/09/2015,49226.8175,51005.5,,,92988.7908333,,95645.5,,,19986.73,20434.75,23775.2433333,24205.25,,
01/10/2015,45991.1575,45611.4166667,,,87173.0195833,,86938.0416667,,,18533.625,18563.875,22648.2370833,22762.75,,
01/11/2015,41337.6245833,42752.875,,,79039.1541667,,80763.375,,,17555.4679167,17809.6666667,20146.0616667,20200.8333333,,
01/12/2015,45233.31125,45784.2916667,,,83633.98375,,84590.125,,,19610.4179167,19352.4166667,18790.2545833,19453.4166667,,
01/13/2015,47945.1341667,48116.75,,,89170.5658333,,88636.0,,,19912.5325,19891.5416667,21312.8991667,20627.7083333,,
01/14/2015,48058.4575,48443.5,,,89456.2095833,,89568.1666667,,,18697.96,19394.5833333,22699.7920833,21730.0833333,,
01/15/2015,45605.2333333,46716.75,,,85130.3466667,,86904.2083333,,,17864.4354167,18361.7083333,21660.6779167,21825.75,,
01/16/2015,43558.9729167,44420.3333333,,,82258.4445833,,82979.4166667,,,17774.0175,17642.2083333,20925.4541667,20916.875,,
01/17/2015,39461.675,39867.375,,,74377.825,,74938.2083333,,,16254.0916667,16370.5833333,18662.0583333,18700.25,,
01/18/2015,37379.1941667,38425.25,,,70053.5279167,,71530.5833333,,,15504.1808333,15868.8333333,17170.1529167,17236.5,,
01/19/2015,41640.38625,42052.25,,,76858.1275,,77230.2083333,,,17149.19,17236.6666667,18068.55125,17941.2916667,,
01/20/2015,42384.78375,42986.0833333,,,77206.1829167,,78222.0833333,,,17403.9079167,17497.375,17417.49125,17738.625,,
01/21/2015,42933.3625,43857.3333333,,,77686.7025,,79314.5,,,17523.7616667,17711.0416667,17229.5783333,17746.125,,
01/22/2015,43751.6733333,44147.9166667,,,80334.1104167,,80701.0,,,17834.9775,17760.7916667,18747.4595833,18792.2916667,,
01/23/2015,43265.3333333,43394.2083333,,,81303.8054167,,81244.5416667,,,17203.5779167,17380.9166667,20834.8941667,20469.4166667,,
01/24/2015,39282.0808333,40100.5,,,74450.80625,,76009.1666667,,,15640.0933333,16091.5833333,19528.6320833,19817.0833333,,
01/25/2015,38581.33625,39117.8333333,,,72266.4891667,,72647.125,,,15733.645,15744.2083333,17951.5079167,17785.0833333,,
01/26/2015,44682.0816667,44063.5,,,80283.8025,,79737.5833333,,,17302.125,17007.625,18299.5958333,18666.4583333,,
01/27/2015,44121.0795833,44572.4583333,,,79272.86375,,80253.25,,,17265.7158333,17392.75,17886.0683333,18288.0416667,,
01/28/2015,44220.5445833,44408.5,,,79102.3395833,,79607.125,,,17457.5854167,17462.0833333,17424.2095833,17736.5416667,,
01/29/2015,43569.7995833,43665.3333333,,,78271.65375,,78734.2083333,,,17847.3233333,17670.9583333,16854.5308333,17397.9166667,,
01/30/2015,43442.3379167,44816.7083333,,,78864.98875,,80967.8333333,,,17829.5704167,18121.75,17593.0804167,18029.375,,
01/31/2015,40453.4883333,39979.4166667,,,75057.13125,,74245.8333333,,,16657.3291667,16542.125,17946.31375,17724.2916667,,
02/01/2015,39496.6704167,39970.9583333,,,72871.8883333,,73660.2083333,,,17149.20375,17012.625,16226.0141667,16676.625,,
02/02/2015,45122.2416667,46699.625,,,83872.3741667,,86124.0,,,18738.0258333,19205.2083333,20012.1066667,20219.1666667,,
02/03/2015,45102.2083333,45276.125,,,85362.3104167,,84571.0833333,,,18727.5966667,18710.7083333,21532.5054167,20584.25,,
02/04/2015,44424.0429167,45141.7083333,,,83277.68,,84357.3333333,,,18814.36875,18892.7916667,20039.2683333,20322.8333333,,
02/05/2015,47005.0166667,47201.125,,,85840.0154167,,86884.0833333,,,19286.3908333,19289.7916667,19548.6079167,20393.1666667,,
02/06/2015,44893.1479167,44686.75,,,82754.19375,,82631.0416667,,,17870.1070833,18281.3333333,19990.93875,19662.9583333,,
02/07/2015,38422.4825,39742.375,,,72138.0804167,,73712.7083333,,,16101.89875,16209.625,17613.6991667,17760.7083333,,
02/08/2015,36257.5179167,36990.6666667,,,67589.3595833,,68724.5,,,15819.13625,15720.2916667,15512.7054167,16013.5416667,,
02/09/2015,43464.7641667,43205.5416667,,,77118.6504167,,77242.1666667,,,17501.4158333,17600.9166667,16152.4704167,16435.7083333,,
02/10/2015,43992.6354167,44858.9583333,,,79345.9616667,,80832.6666667,,,17917.8225,18054.1666667,17435.50375,17919.5416667,,
02/11/2015,43947.7070833,43812.0833333,,,80090.35125,,80324.8333333,,,18479.17625,18309.375,17663.4679167,18203.375,,
02/12/2015,46681.27375,46978.375,,,84049.8279167,,84611.5416667,,,19405.15875,19166.2916667,17963.3954167,18466.875,,
