date,Central Appalachia,Northern Appalachia,Illinois Basin,Powder River Basin,Uinta Basin,NgPrice
2/24/2015,53.06,61.15,40.32,11.55,38.13,2.888571429
2/25/2015,53.06,61.15,40.32,11.55,38.13,2.855714286
2/26/2015,53.06,61.15,40.32,11.55,38.13,2.822857143
2/27/2015,53.06,61.15,40.32,11.55,38.13,2.79
2/28/2015,53.06,61.15,40.32,11.55,38.13,2.804285714
3/1/2015,53.06,61.15,40.32,11.55,38.13,2.818571429
3/2/2015,53.06,61.15,40.32,11.55,38.13,2.832857143
3/3/2015,53.06,61.15,40.32,11.55,38.13,2.847142857
3/4/2015,53.06,61.15,40.32,11.55,38.13,2.861428571
3/5/2015,53.06,61.15,40.32,11.55,38.13,2.875714286
3/6/2015,53.06,61.15,40.32,11.55,38.13,2.89
3/7/2015,53.06,61.15,40.32,11.55,38.13,2.865714286
3/8/2015,53.06,61.15,40.32,11.55,38.13,2.841428571
3/9/2015,53.06,61.15,40.32,11.55,38.13,2.817142857
3/10/2015,53.06,61.15,40.32,11.55,38.13,2.792857143
3/11/2015,53.06,61.15,40.32,11.55,38.13,2.768571429
3/12/2015,53.06,61.15,40.32,11.55,38.13,2.744285714
3/13/2015,53.06,61.15,40.32,11.55,38.13,2.72
3/14/2015,53.06,61.15,40.32,11.55,38.13,2.74
3/15/2015,53.06,61.15,40.32,11.55,38.13,2.76
3/16/2015,53.06,61.15,40.32,11.55,38.13,2.78
3/17/2015,53.06,61.15,40.32,11.55,38.13,2.8
3/18/2015,53.06,61.15,40.32,11.55,38.13,2.82
3/19/2015,53.06,61.15,40.32,11.55,38.13,2.84
3/20/2015,53.06,61.15,40.32,11.55,38.13,2.86
3/21/2015,53.06,61.15,40.32,11.55,38.13,2.864285714
3/22/2015,53.06,61.15,40.32,11.55,38.13,2.868571429
3/23/2015,53.06,61.15,40.32,11.55,38.13,2.872857143
3/24/2015,53.06,61.15,40.32,11.55,38.13,2.877142857
3/25/2015,53.06,61.15,40.32,11.55,38.13,2.881428571
3/26/2015,53.06,61.15,40.32,11.55,38.13,2.885714286
3/27/2015,53.06,61.15,40.32,11.55,38.13,2.89
3/28/2015,53.04714286,61.13357143,40.35214286,11.55,38.25071429,2.867857143
3/29/2015,53.03428571,61.11714286,40.38428571,11.55,38.37142857,2.845714286
3/30/2015,53.02142857,61.10071429,40.41642857,11.55,38.49214286,2.823571429
3/31/2015,53.00857143,61.08428571,40.44857143,11.55,38.61285714,2.801428571
4/1/2015,52.99571429,61.06785714,40.48071429,11.55,38.73357143,2.779285714
4/2/2015,52.98285714,61.05142857,40.51285714,11.55,38.85428571,2.757142857
4/3/2015,52.97,61.035,40.545,11.55,38.975,2.735
4/4/2015,52.95714286,61.01857143,40.57714286,11.55,39.09571429,2.712857143
4/5/2015,52.94428571,61.00214286,40.60928571,11.55,39.21642857,2.690714286
4/6/2015,52.93142857,60.98571429,40.64142857,11.55,39.33714286,2.668571429
4/7/2015,52.91857143,60.96928571,40.67357143,11.55,39.45785714,2.646428571
4/8/2015,52.90571429,60.95285714,40.70571429,11.55,39.57857143,2.624285714
4/9/2015,52.89285714,60.93642857,40.73785714,11.55,39.69928571,2.602142857
4/10/2015,52.88,60.92,40.77,11.55,39.82,2.58
4/11/2015,52.88,60.92,40.77,11.55,39.82,2.592857143
4/12/2015,52.88,60.92,40.77,11.55,39.82,2.605714286
4/13/2015,52.88,60.92,40.77,11.55,39.82,2.618571429
4/14/2015,52.88,60.92,40.77,11.55,39.82,2.631428571
4/15/2015,52.88,60.92,40.77,11.55,39.82,2.644285714
4/16/2015,52.88,60.92,40.77,11.55,39.82,2.657142857
4/17/2015,52.88,60.92,40.77,11.55,39.82,2.67
4/18/2015,52.88,60.92,40.77,11.55,39.82,2.658571429
4/19/2015,52.88,60.92,40.77,11.55,39.82,2.647142857
4/20/2015,52.88,60.92,40.77,11.55,39.82,2.635714286
4/21/2015,52.88,60.92,40.77,11.55,39.82,2.624285714
4/22/2015,52.88,60.92,40.77,11.55,39.82,2.612857143
4/23/2015,52.88,60.92,40.77,11.55,39.82,2.601428571
4/24/2015,52.88,60.92,40.77,11.55,39.82,2.59
4/25/2015,52.87571429,60.91714286,40.72428571,11.55,39.74571429,2.602857143
4/26/2015,52.87142857,60.91428571,40.67857143,11.55,39.67142857,2.615714286
4/27/2015,52.86714286,60.91142857,40.63285714,11.55,39.59714286,2.628571429
4/28/2015,52.86285714,60.90857143,40.58714286,11.55,39.52285714,2.641428571
4/29/2015,52.85857143,60.90571429,40.54142857,11.55,39.44857143,2.654285714
4/30/2015,52.85428571,60.90285714,40.49571429,11.55,39.37428571,2.667142857
5/1/2015,52.85,60.9,40.45,11.55,39.3,2.68
5/2/2015,52.85,60.9,40.45,11.55,39.3,2.694285714
5/3/2015,52.85,60.9,40.45,11.55,39.3,2.708571429
5/4/2015,52.85,60.9,40.45,11.55,39.3,2.722857143
5/5/2015,52.85,60.9,40.45,11.55,39.3,2.737142857
5/6/2015,52.85,60.9,40.45,11.55,39.3,2.751428571
5/7/2015,52.85,60.9,40.45,11.55,39.3,2.765714286
5/8/2015,52.85,60.9,40.45,11.55,39.3,2.78
5/9/2015,52.85,60.61428571,40.45,11.55,39.3,2.805714286
5/10/2015,52.85,60.32857143,40.45,11.55,39.3,2.831428571
5/11/2015,52.85,60.04285714,40.45,11.55,39.3,2.857142857
5/12/2015,52.85,59.75714286,40.45,11.55,39.3,2.882857143
5/13/2015,52.85,59.47142857,40.45,11.55,39.3,2.908571429
5/14/2015,52.85,59.18571429,40.45,11.55,39.3,2.934285714
5/15/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/16/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/17/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/18/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/19/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/20/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/21/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/22/2015,52.85,58.9,40.45,11.55,39.3,2.96
5/23/2015,52.83571429,58.87857143,40.45,11.55,39.28571429,2.934285714
5/24/2015,52.82142857,58.85714286,40.45,11.55,39.27142857,2.908571429
5/25/2015,52.80714286,58.83571429,40.45,11.55,39.25714286,2.882857143
5/26/2015,52.79285714,58.81428571,40.45,11.55,39.24285714,2.857142857
5/27/2015,52.77857143,58.79285714,40.45,11.55,39.22857143,2.831428571
5/28/2015,52.76428571,58.77142857,40.45,11.55,39.21428571,2.805714286
5/29/2015,52.75,58.75,40.45,11.55,39.2,2.78
5/30/2015,52.75,58.75,40.45,11.55,39.2,2.754285714
5/31/2015,52.75,58.75,40.45,11.55,39.2,2.728571429
6/1/2015,52.75,58.75,40.45,11.55,39.2,2.702857143
6/2/2015,52.75,58.75,40.45,11.55,39.2,2.677142857
6/3/2015,52.75,58.75,40.45,11.55,39.2,2.651428571
6/4/2015,52.75,58.75,40.45,11.55,39.2,2.625714286
6/5/2015,52.75,58.75,40.45,11.55,39.2,2.6
6/6/2015,52.75,58.75,40.45,11.55,39.2,2.64
6/7/2015,52.75,58.75,40.45,11.55,39.2,2.68
6/8/2015,52.75,58.75,40.45,11.55,39.2,2.72
6/9/2015,52.75,58.75,40.45,11.55,39.2,2.76
6/10/2015,52.75,58.75,40.45,11.55,39.2,2.8
6/11/2015,52.75,58.75,40.45,11.55,39.2,2.84
6/12/2015,52.75,58.75,40.45,11.55,39.2,2.88
6/13/2015,52.75,58.75,40.45,11.55,39.2,2.87
6/14/2015,52.75,58.75,40.45,11.55,39.2,2.86
6/15/2015,52.75,58.75,40.45,11.55,39.2,2.85
6/16/2015,52.75,58.75,40.45,11.55,39.2,2.84
6/17/2015,52.75,58.75,40.45,11.55,39.2,2.83
6/18/2015,52.75,58.75,40.45,11.55,39.2,2.82
6/19/2015,52.75,58.75,40.45,11.55,39.2,2.81
6/20/2015,52.89285714,58.48571429,40.45,11.55,39.18571429,2.804285714
6/21/2015,53.03571429,58.22142857,40.45,11.55,39.17142857,2.798571429
6/22/2015,53.17857143,57.95714286,40.45,11.55,39.15714286,2.792857143
6/23/2015,53.32142857,57.69285714,40.45,11.55,39.14285714,2.787142857
6/24/2015,53.46428571,57.42857143,40.45,11.55,39.12857143,2.781428571
6/25/2015,53.60714286,57.16428571,40.45,11.55,39.11428571,2.775714286
6/26/2015,53.75,56.9,40.45,11.55,39.1,2.77
6/27/2015,53.9,57.06428571,40.50714286,11.62857143,39.13571429,2.772857143
6/28/2015,54.05,57.22857143,40.56428571,11.70714286,39.17142857,2.775714286
6/29/2015,54.2,57.39285714,40.62142857,11.78571429,39.20714286,2.778571429
6/30/2015,54.35,57.55714286,40.67857143,11.86428571,39.24285714,2.781428571
7/1/2015,54.5,57.72142857,40.73571429,11.94285714,39.27857143,2.784285714
7/2/2015,54.65,57.88571429,40.79285714,12.02142857,39.31428571,2.787142857
7/3/2015,54.8,58.05,40.85,12.1,39.35,2.79
7/4/2015,54.81428571,57.35714286,39.92142857,12.02142857,39.35,2.777142857
7/5/2015,54.82857143,56.66428571,38.99285714,11.94285714,39.35,2.764285714
7/6/2015,54.84285714,55.97142857,38.06428571,11.86428571,39.35,2.751428571
7/7/2015,54.85714286,55.27857143,37.13571429,11.78571429,39.35,2.738571429
7/8/2015,54.87142857,54.58571429,36.20714286,11.70714286,39.35,2.725714286
7/9/2015,54.88571429,53.89285714,35.27857143,11.62857143,39.35,2.712857143
7/10/2015,54.9,53.2,34.35,11.55,39.35,2.7
7/11/2015,54.9,53.2,34.35,11.55,39.35,2.725714286
7/12/2015,54.9,53.2,34.35,11.55,39.35,2.751428571
7/13/2015,54.9,53.2,34.35,11.55,39.35,2.777142857
7/14/2015,54.9,53.2,34.35,11.55,39.35,2.802857143
7/15/2015,54.9,53.2,34.35,11.55,39.35,2.828571429
7/16/2015,54.9,53.2,34.35,11.55,39.35,2.854285714
7/17/2015,54.9,53.2,34.35,11.55,39.35,2.88
7/18/2015,54.19285714,53.06428571,34.35,11.55,39.37857143,2.885714286
7/19/2015,53.48571429,52.92857143,34.35,11.55,39.40714286,2.891428571
7/20/2015,52.77857143,52.79285714,34.35,11.55,39.43571429,2.897142857
7/21/2015,52.07142857,52.65714286,34.35,11.55,39.46428571,2.902857143
7/22/2015,51.36428571,52.52142857,34.35,11.55,39.49285714,2.908571429
7/23/2015,50.65714286,52.38571429,34.35,11.55,39.52142857,2.914285714
7/24/2015,49.95,52.25,34.35,11.55,39.55,2.92
7/25/2015,49.95,52.25,34.35,11.55,39.55,2.897142857
7/26/2015,49.95,52.25,34.35,11.55,39.55,2.874285714
7/27/2015,49.95,52.25,34.35,11.55,39.55,2.851428571
7/28/2015,49.95,52.25,34.35,11.55,39.55,2.828571429
7/29/2015,49.95,52.25,34.35,11.55,39.55,2.805714286
7/30/2015,49.95,52.25,34.35,11.55,39.55,2.782857143
7/31/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/1/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/2/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/3/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/4/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/5/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/6/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/7/2015,49.95,52.25,34.35,11.55,39.55,2.76
8/8/2015,49.95,52.25,34.35,11.55,39.55,2.77
8/9/2015,49.95,52.25,34.35,11.55,39.55,2.78
8/10/2015,49.95,52.25,34.35,11.55,39.55,2.79
8/11/2015,49.95,52.25,34.35,11.55,39.55,2.8
8/12/2015,49.95,52.25,34.35,11.55,39.55,2.81
8/13/2015,49.95,52.25,34.35,11.55,39.55,2.82
8/14/2015,49.95,52.25,34.35,11.55,39.55,2.83
8/15/2015,49.75714286,52.2,34.35,11.55,39.57857143,2.811428571
8/16/2015,49.56428571,52.15,34.35,11.55,39.60714286,2.792857143
8/17/2015,49.37142857,52.1,34.35,11.55,39.63571429,2.774285714
8/18/2015,49.17857143,52.05,34.35,11.55,39.66428571,2.755714286
8/19/2015,48.98571429,52,34.35,11.55,39.69285714,2.737142857
8/20/2015,48.79285714,51.95,34.35,11.55,39.72142857,2.718571429
8/21/2015,48.6,51.9,34.35,11.55,39.75,2.7
8/22/2015,48.6,51.9,34.35,11.55,39.75,2.698571429
8/23/2015,48.6,51.9,34.35,11.55,39.75,2.697142857
8/24/2015,48.6,51.9,34.35,11.55,39.75,2.695714286
8/25/2015,48.6,51.9,34.35,11.55,39.75,2.694285714
8/26/2015,48.6,51.9,34.35,11.55,39.75,2.692857143
8/27/2015,48.6,51.9,34.35,11.55,39.75,2.691428571
8/28/2015,48.6,51.9,34.35,11.55,39.75,2.69
8/29/2015,48.6,51.9,34.35,11.55,39.75,2.687142857
8/30/2015,48.6,51.9,34.35,11.55,39.75,2.684285714
8/31/2015,48.6,51.9,34.35,11.55,39.75,2.681428571
9/1/2015,48.6,51.9,34.35,11.55,39.75,2.678571429
9/2/2015,48.6,51.9,34.35,11.55,39.75,2.675714286
9/3/2015,48.6,51.9,34.35,11.55,39.75,2.672857143
9/4/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/5/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/6/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/7/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/8/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/9/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/10/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/11/2015,48.6,51.9,34.35,11.55,39.75,2.67
9/12/2015,48.60714286,51.90714286,34.35,11.55,39.74285714,2.672857143
9/13/2015,48.61428571,51.91428571,34.35,11.55,39.73571429,2.675714286
9/14/2015,48.62142857,51.92142857,34.35,11.55,39.72857143,2.678571429
9/15/2015,48.62857143,51.92857143,34.35,11.55,39.72142857,2.681428571
9/16/2015,48.63571429,51.93571429,34.35,11.55,39.71428571,2.684285714
9/17/2015,48.64285714,51.94285714,34.35,11.55,39.70714286,2.687142857
9/18/2015,48.65,51.95,34.35,11.55,39.7,2.69
9/19/2015,48.65,51.95,34.35,11.55,39.7,2.677142857
9/20/2015,48.65,51.95,34.35,11.55,39.7,2.664285714
9/21/2015,48.65,51.95,34.35,11.55,39.7,2.651428571
9/22/2015,48.65,51.95,34.35,11.55,39.7,2.638571429
9/23/2015,48.65,51.95,34.35,11.55,39.7,2.625714286
9/24/2015,48.65,51.95,34.35,11.55,39.7,2.612857143
9/25/2015,48.65,51.95,34.35,11.55,39.7,2.6
9/26/2015,48.57857143,51.82857143,34.12142857,11.62857143,39.75,2.567142857
9/27/2015,48.50714286,51.70714286,33.89285714,11.70714286,39.8,2.534285714
9/28/2015,48.43571429,51.58571429,33.66428571,11.78571429,39.85,2.501428571
9/29/2015,48.36428571,51.46428571,33.43571429,11.86428571,39.9,2.468571429
9/30/2015,48.29285714,51.34285714,33.20714286,11.94285714,39.95,2.435714286
10/1/2015,48.22142857,51.22142857,32.97857143,12.02142857,40,2.402857143
10/2/2015,48.15,51.1,32.75,12.1,40.05,2.37
10/3/2015,48.15,51.1,32.75,12.02142857,40.05,2.387142857
10/4/2015,48.15,51.1,32.75,11.94285714,40.05,2.404285714
10/5/2015,48.15,51.1,32.75,11.86428571,40.05,2.421428571
10/6/2015,48.15,51.1,32.75,11.78571429,40.05,2.438571429
10/7/2015,48.15,51.1,32.75,11.70714286,40.05,2.455714286
10/8/2015,48.15,51.1,32.75,11.62857143,40.05,2.472857143
10/9/2015,48.15,51.1,32.75,11.55,40.05,2.49
10/10/2015,48.27142857,51.22857143,32.75,11.55,40.12142857,2.48
10/11/2015,48.39285714,51.35714286,32.75,11.55,40.19285714,2.47
10/12/2015,48.51428571,51.48571429,32.75,11.55,40.26428571,2.46
10/13/2015,48.63571429,51.61428571,32.75,11.55,40.33571429,2.45
10/14/2015,48.75714286,51.74285714,32.75,11.55,40.40714286,2.44
10/15/2015,48.87857143,51.87142857,32.75,11.55,40.47857143,2.43
10/16/2015,49,52,32.75,11.55,40.55,2.42
10/17/2015,49,52,32.75,11.55,40.55,2.4
10/18/2015,49,52,32.75,11.55,40.55,2.38
10/19/2015,49,52,32.75,11.55,40.55,2.36
10/20/2015,49,52,32.75,11.55,40.55,2.34
10/21/2015,49,52,32.75,11.55,40.55,2.32
10/22/2015,49,52,32.75,11.55,40.55,2.3
10/23/2015,49,52,32.75,11.55,40.55,2.28
10/24/2015,49,52,32.75,11.55,40.55,2.237142857
10/25/2015,49,52,32.75,11.55,40.55,2.194285714
10/26/2015,49,52,32.75,11.55,40.55,2.151428571
10/27/2015,49,52,32.75,11.55,40.55,2.108571429
10/28/2015,49,52,32.75,11.55,40.55,2.065714286
10/29/2015,49,52,32.75,11.55,40.55,2.022857143
10/30/2015,49,52,32.75,11.55,40.55,1.98
